ticker,n_bets,win_rate,avg_win_pct,avg_loss_pct,ev_pct,total_pnl_pct,profit_factor,bets_per_day,setup,barriers
JNJ,38,42.1,4.52,-11.904,-4.989,-189.57,0.28,0.016,Boll_2.5,1.5:1/5d
LLY,61,23.0,3.976,-4.932,-2.888,-176.14,0.24,0.025,Boll_2.5,1.5:1/5d
PFE,48,22.9,4.234,-28.571,-21.053,-1010.55,0.04,0.02,Boll_2.5,1.5:1/5d
ABBV,46,15.2,8.974,-13.267,-9.882,-454.58,0.12,0.019,Boll_2.5,1.5:1/5d
MRK,38,36.8,3.041,-13.447,-7.373,-280.16,0.13,0.016,Boll_2.5,1.5:1/5d
TMO,46,50.0,3.692,-2.604,0.544,25.0,1.42,0.019,Boll_2.5,1.5:1/5d
ABT,48,25.0,4.49,-8.362,-5.149,-247.14,0.18,0.02,Boll_2.5,1.5:1/5d
DHR,41,22.0,3.142,-12.172,-8.81,-361.22,0.07,0.017,Boll_2.5,1.5:1/5d
BMY,43,25.6,2.483,-13.606,-9.49,-408.07,0.06,0.017,Boll_2.5,1.5:1/5d
WMT,49,32.7,3.469,-159.174,-106.066,-5197.24,0.01,0.02,Boll_2.5,1.5:1/5d
PG,49,40.8,3.807,-11.228,-5.091,-249.47,0.23,0.02,Boll_2.5,1.5:1/5d
KO,41,41.5,1.875,-14.679,-7.815,-320.42,0.09,0.017,Boll_2.5,1.5:1/5d
PEP,43,34.9,2.123,-14.338,-8.596,-369.62,0.08,0.017,Boll_2.5,1.5:1/5d
COST,45,22.2,3.859,-7.955,-5.33,-239.84,0.14,0.019,Boll_2.5,1.5:1/5d
HD,42,38.1,5.397,-12.583,-5.733,-240.79,0.26,0.017,Boll_2.5,1.5:1/5d
MCD,44,45.5,2.272,-12.123,-5.58,-245.51,0.16,0.019,Boll_2.5,1.5:1/5d
NKE,49,36.7,5.549,-6.979,-2.377,-116.46,0.46,0.021,Boll_2.5,1.5:1/5d
SBUX,50,28.0,3.929,-11.289,-7.028,-351.4,0.14,0.02,Boll_2.5,1.5:1/5d
TGT,51,35.3,7.265,-13.584,-6.225,-317.5,0.29,0.021,Boll_2.5,1.5:1/5d
CAT,44,11.4,7.185,-7.875,-6.164,-271.2,0.12,0.018,Boll_2.5,1.5:1/5d
GE,37,40.5,3.727,-13.352,-6.428,-237.84,0.19,0.015,Boll_2.5,1.5:1/5d
HON,44,34.1,4.725,-6.978,-2.988,-131.49,0.35,0.018,Boll_2.5,1.5:1/5d
UNP,48,37.5,3.279,-10.737,-5.481,-263.08,0.18,0.02,Boll_2.5,1.5:1/5d
BA,52,44.2,4.372,-3.56,-0.052,-2.68,0.97,0.021,Boll_2.5,1.5:1/5d
RTX,48,29.2,4.97,-20.684,-13.201,-633.66,0.1,0.019,Boll_2.5,1.5:1/5d
DE,41,29.3,4.963,-5.703,-2.581,-105.83,0.36,0.016,Boll_2.5,1.5:1/5d
LMT,50,34.0,2.742,-10.467,-5.976,-298.79,0.13,0.021,Boll_2.5,1.5:1/5d
MMM,42,19.0,3.581,-18.549,-14.334,-602.02,0.05,0.017,Boll_2.5,1.5:1/5d
FDX,39,33.3,5.639,-7.082,-2.842,-110.82,0.4,0.016,Boll_2.5,1.5:1/5d
XOM,48,35.4,4.348,-17.342,-9.66,-463.67,0.14,0.019,Boll_2.5,1.5:1/5d
CVX,44,34.1,8.233,-16.104,-7.807,-343.51,0.26,0.017,Boll_2.5,1.5:1/5d
COP,45,26.7,6.529,-12.956,-7.76,-349.21,0.18,0.019,Boll_2.5,1.5:1/5d
SLB,44,34.1,7.249,-10.834,-4.669,-205.44,0.35,0.018,Boll_2.5,1.5:1/5d
EOG,38,44.7,5.329,-19.295,-8.279,-314.61,0.22,0.015,Boll_2.5,1.5:1/5d
MPC,46,30.4,4.518,-13.825,-8.243,-379.16,0.14,0.018,Boll_2.5,1.5:1/5d
VLO,51,19.6,5.797,-16.821,-12.386,-631.68,0.08,0.021,Boll_2.5,1.5:1/5d
PSX,56,28.6,5.619,-17.218,-10.693,-598.8,0.13,0.022,Boll_2.5,1.5:1/5d
OXY,46,26.1,3.981,-8.802,-5.467,-251.48,0.16,0.018,Boll_2.5,1.5:1/5d
HAL,49,26.5,7.028,-9.589,-5.18,-253.83,0.26,0.021,Boll_2.5,1.5:1/5d
NFLX,45,15.6,7.293,-682.66,-575.334,-25890.04,0.0,0.02,Boll_2.5,1.5:1/5d
DIS,53,30.2,3.447,-3.092,-1.118,-59.27,0.48,0.021,Boll_2.5,1.5:1/5d
CMCSA,44,36.4,2.448,-17.496,-10.244,-450.71,0.08,0.018,Boll_2.5,1.5:1/5d
T,53,37.7,2.659,-45.579,-27.376,-1450.95,0.04,0.021,Boll_2.5,1.5:1/5d
VZ,44,38.6,2.591,-26.151,-15.046,-662.03,0.06,0.018,Boll_2.5,1.5:1/5d
TMUS,62,40.3,4.381,-4.237,-0.762,-47.25,0.7,0.025,Boll_2.5,1.5:1/5d
CHTR,57,56.1,3.529,-3.162,0.594,33.89,1.43,0.024,Boll_2.5,1.5:1/5d
EA,55,40.0,5.106,-2.82,0.35,19.27,1.21,0.022,Boll_2.5,1.5:1/5d
ATVI,40,52.5,4.024,-3.56,0.421,16.86,1.25,0.019,Boll_2.5,1.5:1/5d
WBD,57,42.1,4.48,-3.527,-0.156,-8.87,0.92,0.023,Boll_2.5,1.5:1/5d
LIN,46,43.5,4.9,-6.102,-1.319,-60.67,0.62,0.019,Boll_2.5,1.5:1/5d
APD,49,32.7,3.611,-10.246,-5.721,-280.33,0.17,0.02,Boll_2.5,1.5:1/5d
SHW,40,22.5,1.941,-76.333,-58.722,-2348.87,0.01,0.016,Boll_2.5,1.5:1/5d
ECL,44,56.8,5.199,-5.241,0.691,30.39,1.31,0.017,Boll_2.5,1.5:1/5d
DD,46,13.0,3.237,-101.037,-87.436,-4022.06,0.0,0.018,Boll_2.5,1.5:1/5d
NEM,60,28.3,8.623,-12.417,-6.456,-387.36,0.27,0.024,Boll_2.5,1.5:1/5d
FCX,51,39.2,7.89,-6.469,-0.838,-42.72,0.79,0.02,Boll_2.5,1.5:1/5d
NUE,50,30.0,6.371,-7.354,-3.237,-161.84,0.37,0.02,Boll_2.5,1.5:1/5d
DOW,46,21.7,2.915,-20.668,-15.541,-714.88,0.04,0.023,Boll_2.5,1.5:1/5d
CF,53,26.4,6.45,-12.807,-7.72,-409.16,0.18,0.023,Boll_2.5,1.5:1/5d
SPY,23,52.2,3.602,-3.846,0.04,0.92,1.02,0.009,Boll_2.5,1.5:1/5d
QQQ,29,44.8,6.024,-3.031,1.029,29.83,1.62,0.012,Boll_2.5,1.5:1/5d
IWM,43,34.9,3.237,-5.437,-2.412,-103.7,0.32,0.017,Boll_2.5,1.5:1/5d
XLF,49,30.6,4.047,-6.528,-3.291,-161.26,0.27,0.02,Boll_2.5,1.5:1/5d
XLE,42,28.6,2.955,-87.914,-61.952,-2601.96,0.01,0.017,Boll_2.5,1.5:1/5d
XLK,31,35.5,2.994,-84.328,-53.342,-1653.62,0.02,0.013,Boll_2.5,1.5:1/5d
XLV,39,43.6,3.789,-5.599,-1.507,-58.78,0.52,0.016,Boll_2.5,1.5:1/5d
XLP,41,46.3,1.88,-9.425,-4.186,-171.63,0.17,0.016,Boll_2.5,1.5:1/5d
GLD,67,34.3,1.454,-0.96,-0.131,-8.78,0.79,0.028,Boll_2.5,1.5:1/5d
TLT,43,32.6,1.858,-13.505,-8.503,-365.65,0.07,0.018,Boll_2.5,1.5:1/5d
AMD,54,27.8,6.785,-4.058,-1.046,-56.49,0.64,0.022,Boll_2.5,1.5:1/5d
INTC,59,30.5,4.514,-8.987,-4.868,-287.2,0.22,0.025,Boll_2.5,1.5:1/5d
CRM,60,41.7,3.944,-2.58,0.138,8.3,1.09,0.024,Boll_2.5,1.5:1/5d
PYPL,41,36.6,3.729,-3.035,-0.56,-22.96,0.71,0.017,Boll_2.5,1.5:1/5d
SQ,41,34.1,6.278,-4.854,-1.053,-43.17,0.67,0.017,Boll_2.5,1.5:1/5d
SHOP,59,27.1,5.689,-514.753,-373.616,-22043.37,0.0,0.024,Boll_2.5,1.5:1/5d
UBER,44,43.2,3.796,-4.007,-0.637,-28.05,0.72,0.022,Boll_2.5,1.5:1/5d
ABNB,29,44.8,4.148,-3.302,0.038,1.1,1.02,0.02,Boll_2.5,1.5:1/5d
COIN,33,42.4,9.815,-7.52,-0.166,-5.47,0.96,0.027,Boll_2.5,1.5:1/5d
SNAP,55,45.5,7.164,-4.077,1.032,56.77,1.46,0.022,Boll_2.5,1.5:1/5d
AAPL,44,20.5,2.628,-148.967,-117.959,-5190.21,0.0,0.019,Boll_2.5,2:1/5d
MSFT,42,23.8,5.318,-4.342,-2.042,-85.77,0.38,0.017,Boll_2.5,2:1/5d
AMZN,57,26.3,3.051,-1156.18,-851.119,-48513.77,0.0,0.023,Boll_2.5,2:1/5d
GOOGL,50,24.0,3.616,-1108.721,-841.76,-42088.01,0.0,0.02,Boll_2.5,2:1/5d
META,52,40.4,3.89,-3.311,-0.403,-20.95,0.8,0.021,Boll_2.5,2:1/5d
NVDA,53,17.0,4.772,-2190.176,-1817.449,-96324.8,0.0,0.022,Boll_2.5,2:1/5d
TSLA,62,17.7,6.145,-542.616,-445.256,-27605.84,0.0,0.025,Boll_2.5,2:1/5d
AVGO,53,17.0,4.756,-822.999,-682.437,-36169.17,0.0,0.021,Boll_2.5,2:1/5d
ORCL,63,42.9,4.058,-5.342,-1.313,-82.74,0.57,0.026,Boll_2.5,2:1/5d
ADBE,57,42.1,4.003,-2.562,0.202,11.51,1.14,0.023,Boll_2.5,2:1/5d
JPM,47,29.8,3.321,-11.357,-6.985,-328.28,0.12,0.019,Boll_2.5,2:1/5d
BAC,55,34.5,3.561,-9.351,-4.891,-268.98,0.2,0.022,Boll_2.5,2:1/5d
WFC,46,26.1,4.032,-8.809,-5.459,-251.12,0.16,0.019,Boll_2.5,2:1/5d
GS,52,26.9,3.66,-9.861,-6.221,-323.48,0.14,0.021,Boll_2.5,2:1/5d
MS,46,23.9,4.347,-10.952,-7.293,-335.49,0.12,0.019,Boll_2.5,2:1/5d
C,47,27.7,6.458,-14.244,-8.518,-400.33,0.17,0.019,Boll_2.5,2:1/5d
BLK,49,20.4,3.169,-8.988,-6.507,-318.84,0.09,0.02,Boll_2.5,2:1/5d
SCHW,57,29.8,5.119,-6.419,-2.978,-169.74,0.34,0.023,Boll_2.5,2:1/5d
AXP,49,36.7,3.462,-6.077,-2.573,-126.05,0.33,0.02,Boll_2.5,2:1/5d
USB,52,30.8,3.237,-16.012,-10.089,-524.64,0.09,0.021,Boll_2.5,2:1/5d
UNH,52,38.5,3.921,-7.941,-3.379,-175.69,0.31,0.021,Boll_2.5,2:1/5d
JNJ,38,42.1,3.488,-11.904,-5.423,-206.08,0.21,0.016,Boll_2.5,2:1/5d
LLY,61,21.3,3.676,-4.903,-3.075,-187.55,0.2,0.025,Boll_2.5,2:1/5d
PFE,48,22.9,2.957,-28.571,-21.346,-1024.59,0.03,0.02,Boll_2.5,2:1/5d
ABBV,46,15.2,6.086,-13.267,-10.322,-474.8,0.08,0.019,Boll_2.5,2:1/5d
MRK,38,36.8,3.041,-13.447,-7.373,-280.16,0.13,0.016,Boll_2.5,2:1/5d
TMO,46,50.0,4.363,-2.604,0.879,40.44,1.68,0.019,Boll_2.5,2:1/5d
ABT,48,25.0,2.965,-8.362,-5.53,-265.43,0.12,0.02,Boll_2.5,2:1/5d
DHR,41,22.0,3.142,-12.172,-8.81,-361.22,0.07,0.017,Boll_2.5,2:1/5d
BMY,43,25.6,2.483,-13.606,-9.49,-408.07,0.06,0.017,Boll_2.5,2:1/5d
WMT,49,32.7,3.342,-159.174,-106.108,-5199.28,0.01,0.02,Boll_2.5,2:1/5d
PG,49,40.8,2.813,-11.228,-5.497,-269.35,0.17,0.02,Boll_2.5,2:1/5d
KO,41,41.5,1.875,-14.679,-7.815,-320.42,0.09,0.017,Boll_2.5,2:1/5d
PEP,43,34.9,2.123,-14.338,-8.596,-369.62,0.08,0.017,Boll_2.5,2:1/5d
COST,45,22.2,3.782,-7.955,-5.347,-240.62,0.14,0.019,Boll_2.5,2:1/5d
HD,42,38.1,2.763,-12.583,-6.737,-282.94,0.14,0.017,Boll_2.5,2:1/5d
MCD,44,45.5,1.723,-12.123,-5.829,-256.48,0.12,0.019,Boll_2.5,2:1/5d
NKE,49,36.7,4.227,-6.979,-2.862,-140.26,0.35,0.021,Boll_2.5,2:1/5d
SBUX,50,28.0,3.008,-11.289,-7.286,-364.29,0.1,0.02,Boll_2.5,2:1/5d
TGT,51,33.3,4.433,-13.187,-7.314,-373.0,0.17,0.021,Boll_2.5,2:1/5d
CAT,44,11.4,6.103,-7.875,-6.287,-276.61,0.1,0.018,Boll_2.5,2:1/5d
GE,37,40.5,3.679,-13.352,-6.448,-238.56,0.19,0.015,Boll_2.5,2:1/5d
HON,44,31.8,2.778,-7.138,-3.983,-175.25,0.18,0.018,Boll_2.5,2:1/5d
UNP,48,37.5,2.704,-10.737,-5.697,-273.44,0.15,0.02,Boll_2.5,2:1/5d
BA,52,40.4,4.969,-3.482,-0.069,-3.61,0.97,0.021,Boll_2.5,2:1/5d
RTX,48,29.2,3.059,-20.684,-13.759,-660.41,0.06,0.019,Boll_2.5,2:1/5d
DE,41,29.3,5.421,-5.703,-2.447,-100.34,0.39,0.016,Boll_2.5,2:1/5d
LMT,50,34.0,2.423,-10.467,-6.084,-304.22,0.12,0.021,Boll_2.5,2:1/5d
MMM,42,19.0,3.581,-18.549,-14.334,-602.02,0.05,0.017,Boll_2.5,2:1/5d
FDX,39,33.3,3.809,-7.082,-3.452,-134.61,0.27,0.016,Boll_2.5,2:1/5d
XOM,48,35.4,4.348,-17.342,-9.66,-463.67,0.14,0.019,Boll_2.5,2:1/5d
CVX,44,34.1,5.121,-16.104,-8.868,-390.18,0.16,0.017,Boll_2.5,2:1/5d
COP,45,26.7,5.891,-12.956,-7.93,-356.86,0.17,0.019,Boll_2.5,2:1/5d
SLB,44,34.1,5.265,-10.834,-5.345,-235.19,0.25,0.018,Boll_2.5,2:1/5d
EOG,38,44.7,5.329,-19.295,-8.279,-314.61,0.22,0.015,Boll_2.5,2:1/5d
MPC,46,30.4,3.391,-13.825,-8.586,-394.94,0.11,0.018,Boll_2.5,2:1/5d
VLO,51,19.6,3.868,-16.821,-12.764,-650.96,0.06,0.021,Boll_2.5,2:1/5d
PSX,56,28.6,5.222,-17.218,-10.806,-605.15,0.12,0.022,Boll_2.5,2:1/5d
OXY,46,26.1,4.338,-8.802,-5.374,-247.2,0.17,0.018,Boll_2.5,2:1/5d
HAL,49,26.5,6.901,-9.589,-5.214,-255.49,0.26,0.021,Boll_2.5,2:1/5d
NFLX,45,15.6,7.293,-682.66,-575.334,-25890.04,0.0,0.02,Boll_2.5,2:1/5d
DIS,53,28.3,3.168,-3.05,-1.29,-68.39,0.41,0.021,Boll_2.5,2:1/5d
CMCSA,44,36.4,2.448,-17.496,-10.244,-450.71,0.08,0.018,Boll_2.5,2:1/5d
T,53,37.7,2.659,-45.579,-27.376,-1450.95,0.04,0.021,Boll_2.5,2:1/5d
VZ,44,38.6,2.591,-26.151,-15.046,-662.03,0.06,0.018,Boll_2.5,2:1/5d
TMUS,62,40.3,4.848,-4.237,-0.574,-35.6,0.77,0.025,Boll_2.5,2:1/5d
CHTR,57,54.4,4.041,-3.161,0.755,43.06,1.52,0.024,Boll_2.5,2:1/5d
EA,54,35.2,5.074,-2.826,-0.047,-2.51,0.97,0.021,Boll_2.5,2:1/5d
ATVI,40,47.5,4.651,-3.409,0.419,16.78,1.23,0.019,Boll_2.5,2:1/5d
WBD,57,38.6,5.311,-3.503,-0.101,-5.78,0.95,0.023,Boll_2.5,2:1/5d
LIN,46,43.5,4.454,-6.102,-1.513,-69.59,0.56,0.019,Boll_2.5,2:1/5d
APD,49,32.7,3.356,-10.246,-5.805,-284.42,0.16,0.02,Boll_2.5,2:1/5d
SHW,40,22.5,2.151,-76.333,-58.674,-2346.97,0.01,0.016,Boll_2.5,2:1/5d
ECL,44,52.3,4.442,-4.947,-0.039,-1.72,0.98,0.017,Boll_2.5,2:1/5d
DD,46,13.0,3.237,-101.037,-87.436,-4022.06,0.0,0.018,Boll_2.5,2:1/5d
NEM,59,28.8,5.116,-12.274,-7.263,-428.53,0.17,0.024,Boll_2.5,2:1/5d
FCX,51,39.2,6.624,-6.469,-1.334,-68.04,0.66,0.02,Boll_2.5,2:1/5d
NUE,50,30.0,4.792,-7.354,-3.71,-185.52,0.28,0.02,Boll_2.5,2:1/5d
DOW,46,21.7,2.915,-20.668,-15.541,-714.88,0.04,0.023,Boll_2.5,2:1/5d
CF,53,26.4,4.815,-12.807,-8.152,-432.05,0.13,0.023,Boll_2.5,2:1/5d
SPY,23,52.2,2.469,-3.846,-0.551,-12.68,0.7,0.009,Boll_2.5,2:1/5d
QQQ,29,37.9,4.175,-3.004,-0.281,-8.15,0.85,0.012,Boll_2.5,2:1/5d
IWM,43,34.9,2.516,-5.437,-2.663,-114.51,0.25,0.017,Boll_2.5,2:1/5d
XLF,49,30.6,2.696,-6.528,-3.705,-181.53,0.18,0.019,Boll_2.5,2:1/5d
XLE,42,28.6,2.955,-87.914,-61.952,-2601.96,0.01,0.017,Boll_2.5,2:1/5d
XLK,31,35.5,2.994,-84.328,-53.342,-1653.62,0.02,0.013,Boll_2.5,2:1/5d
XLV,39,43.6,2.73,-5.599,-1.969,-76.78,0.38,0.016,Boll_2.5,2:1/5d
XLP,41,46.3,1.88,-9.425,-4.186,-171.63,0.17,0.016,Boll_2.5,2:1/5d
GLD,67,28.4,1.676,-0.955,-0.209,-13.98,0.69,0.028,Boll_2.5,2:1/5d
TLT,43,32.6,1.858,-13.505,-8.503,-365.65,0.07,0.018,Boll_2.5,2:1/5d
AMD,54,25.9,7.238,-3.958,-1.055,-56.98,0.64,0.022,Boll_2.5,2:1/5d
INTC,58,29.3,4.012,-8.987,-5.177,-300.26,0.19,0.024,Boll_2.5,2:1/5d
CRM,60,40.0,4.351,-2.612,0.173,10.39,1.11,0.024,Boll_2.5,2:1/5d
PYPL,41,34.1,3.546,-3.074,-0.814,-33.36,0.6,0.017,Boll_2.5,2:1/5d
SQ,41,31.7,5.897,-4.81,-1.415,-58.01,0.57,0.017,Boll_2.5,2:1/5d
SHOP,59,27.1,6.38,-514.753,-373.429,-22032.31,0.0,0.024,Boll_2.5,2:1/5d
UBER,44,40.9,4.08,-3.957,-0.669,-29.46,0.71,0.022,Boll_2.5,2:1/5d
ABNB,29,44.8,5.04,-3.302,0.438,12.69,1.24,0.02,Boll_2.5,2:1/5d
COIN,33,39.4,10.492,-7.458,-0.387,-12.77,0.91,0.027,Boll_2.5,2:1/5d
SNAP,55,41.8,8.06,-4.159,0.951,52.28,1.39,0.022,Boll_2.5,2:1/5d
AAPL,45,28.9,3.468,-162.759,-114.738,-5163.22,0.01,0.019,Boll_2.5,1:1/3d
MSFT,43,44.2,4.644,-4.971,-0.722,-31.06,0.74,0.018,Boll_2.5,1:1/3d
AMZN,58,34.5,2.148,-1277.534,-836.264,-48503.33,0.0,0.024,Boll_2.5,1:1/3d
GOOGL,50,30.0,1.983,-1203.593,-841.92,-42096.02,0.0,0.02,Boll_2.5,1:1/3d
META,52,46.2,2.841,-3.175,-0.398,-20.71,0.77,0.021,Boll_2.5,1:1/3d
NVDA,53,17.0,567.308,-2190.243,-1721.979,-91264.9,0.05,0.022,Boll_2.5,1:1/3d
TSLA,62,16.1,29.119,-532.139,-441.613,-27380.01,0.01,0.025,Boll_2.5,1:1/3d
AVGO,53,17.0,117.188,-822.866,-663.234,-35151.41,0.03,0.021,Boll_2.5,1:1/3d
ORCL,68,52.9,6.397,-5.05,1.01,68.71,1.43,0.028,Boll_2.5,1:1/3d
ADBE,57,47.4,2.674,-2.11,0.156,8.9,1.14,0.023,Boll_2.5,1:1/3d
JPM,51,39.2,10.627,-10.671,-2.319,-118.26,0.64,0.021,Boll_2.5,1:1/3d
BAC,56,41.1,8.351,-9.247,-2.019,-113.05,0.63,0.022,Boll_2.5,1:1/3d
WFC,49,32.7,13.264,-8.345,-1.289,-63.18,0.77,0.02,Boll_2.5,1:1/3d
GS,53,37.7,7.773,-10.392,-3.538,-187.49,0.45,0.022,Boll_2.5,1:1/3d
MS,46,34.8,10.963,-12.058,-4.051,-186.34,0.48,0.019,Boll_2.5,1:1/3d
C,52,40.4,18.836,-14.751,-1.187,-61.72,0.87,0.021,Boll_2.5,1:1/3d
BLK,51,39.2,6.659,-9.54,-3.187,-162.56,0.45,0.021,Boll_2.5,1:1/3d
SCHW,61,42.6,5.667,-6.959,-1.577,-96.23,0.6,0.024,Boll_2.5,1:1/3d
AXP,51,49.0,5.683,-6.032,-0.289,-14.74,0.91,0.021,Boll_2.5,1:1/3d
USB,58,43.1,18.997,-16.394,-1.139,-66.07,0.88,0.023,Boll_2.5,1:1/3d
UNH,56,51.8,7.256,-8.181,-0.187,-10.44,0.95,0.023,Boll_2.5,1:1/3d
JNJ,39,48.7,11.158,-11.949,-0.692,-26.98,0.89,0.016,Boll_2.5,1:1/3d
LLY,63,39.7,6.591,-5.792,-0.878,-55.34,0.75,0.026,Boll_2.5,1:1/3d
PFE,50,24.0,27.699,-27.494,-14.248,-712.39,0.32,0.021,Boll_2.5,1:1/3d
ABBV,47,27.7,14.124,-14.155,-6.333,-297.67,0.38,0.019,Boll_2.5,1:1/3d
MRK,40,50.0,10.877,-15.655,-2.389,-95.54,0.69,0.017,Boll_2.5,1:1/3d
TMO,47,53.2,2.94,-2.438,0.423,19.88,1.37,0.019,Boll_2.5,1:1/3d
ABT,52,38.5,6.154,-8.543,-2.89,-150.3,0.45,0.022,Boll_2.5,1:1/3d
DHR,42,26.2,12.079,-11.588,-5.39,-226.37,0.37,0.017,Boll_2.5,1:1/3d
BMY,43,34.9,10.482,-14.306,-5.659,-243.33,0.39,0.017,Boll_2.5,1:1/3d
WMT,49,28.6,68.884,-150.162,-87.577,-4291.28,0.18,0.02,Boll_2.5,1:1/3d
PG,54,42.6,9.114,-9.592,-1.625,-87.73,0.7,0.022,Boll_2.5,1:1/3d
KO,43,46.5,14.692,-14.071,-0.693,-29.79,0.91,0.018,Boll_2.5,1:1/3d
PEP,46,43.5,11.55,-14.486,-3.166,-145.64,0.61,0.018,Boll_2.5,1:1/3d
COST,46,30.4,4.972,-7.304,-3.568,-164.13,0.3,0.019,Boll_2.5,1:1/3d
HD,43,44.2,9.452,-12.541,-2.823,-121.39,0.6,0.017,Boll_2.5,1:1/3d
MCD,50,60.0,10.204,-13.073,0.893,44.66,1.17,0.021,Boll_2.5,1:1/3d
NKE,56,60.7,7.455,-7.11,1.733,97.04,1.62,0.023,Boll_2.5,1:1/3d
SBUX,52,40.4,7.466,-11.444,-3.808,-197.99,0.44,0.021,Boll_2.5,1:1/3d
TGT,54,42.6,9.911,-13.462,-3.507,-189.35,0.55,0.023,Boll_2.5,1:1/3d
CAT,46,26.1,9.977,-8.078,-3.368,-154.93,0.44,0.019,Boll_2.5,1:1/3d
GE,45,64.4,54.546,-13.819,30.239,1360.74,7.15,0.019,Boll_2.5,1:1/3d
HON,48,58.3,10.452,-7.897,2.807,134.72,1.85,0.019,Boll_2.5,1:1/3d
UNP,48,45.8,6.86,-11.41,-3.036,-145.74,0.51,0.02,Boll_2.5,1:1/3d
BA,52,51.9,3.454,-3.244,0.234,12.17,1.15,0.021,Boll_2.5,1:1/3d
RTX,50,36.0,22.262,-21.586,-5.801,-290.04,0.58,0.02,Boll_2.5,1:1/3d
DE,44,47.7,8.443,-5.442,1.185,52.12,1.42,0.018,Boll_2.5,1:1/3d
LMT,52,44.2,11.69,-11.159,-1.053,-54.74,0.83,0.022,Boll_2.5,1:1/3d
MMM,44,20.5,22.618,-17.701,-9.454,-415.97,0.33,0.018,Boll_2.5,1:1/3d
FDX,42,40.5,8.15,-6.6,-0.629,-26.44,0.84,0.017,Boll_2.5,1:1/3d
XOM,51,41.2,13.136,-16.469,-4.279,-218.2,0.56,0.02,Boll_2.5,1:1/3d
CVX,45,40.0,15.574,-16.656,-3.764,-169.39,0.62,0.018,Boll_2.5,1:1/3d
COP,49,44.9,14.459,-15.076,-1.815,-88.95,0.78,0.021,Boll_2.5,1:1/3d
SLB,48,50.0,11.245,-10.361,0.442,21.22,1.09,0.019,Boll_2.5,1:1/3d
EOG,40,47.5,15.003,-17.371,-1.993,-79.72,0.78,0.016,Boll_2.5,1:1/3d
MPC,48,33.3,9.574,-12.963,-5.451,-261.63,0.37,0.019,Boll_2.5,1:1/3d
VLO,51,23.5,13.274,-16.649,-9.608,-490.03,0.25,0.021,Boll_2.5,1:1/3d
PSX,58,37.9,16.904,-18.846,-5.286,-306.58,0.55,0.023,Boll_2.5,1:1/3d
OXY,46,28.3,9.24,-8.667,-3.606,-165.89,0.42,0.018,Boll_2.5,1:1/3d
HAL,53,34.0,8.119,-8.781,-3.041,-161.19,0.48,0.023,Boll_2.5,1:1/3d
NFLX,47,12.8,3.618,-632.76,-551.52,-25921.44,0.0,0.021,Boll_2.5,1:1/3d
DIS,58,46.6,3.22,-3.003,-0.106,-6.15,0.93,0.023,Boll_2.5,1:1/3d
CMCSA,49,44.9,19.829,-17.195,-0.572,-28.03,0.94,0.02,Boll_2.5,1:1/3d
T,53,37.7,34.847,-45.462,-15.156,-803.29,0.46,0.021,Boll_2.5,1:1/3d
VZ,46,45.7,26.434,-27.628,-2.948,-135.59,0.8,0.019,Boll_2.5,1:1/3d
TMUS,64,53.1,4.408,-4.257,0.346,22.16,1.17,0.026,Boll_2.5,1:1/3d
CHTR,57,56.1,2.549,-2.645,0.271,15.44,1.23,0.024,Boll_2.5,1:1/3d
EA,56,41.1,3.475,-2.742,-0.188,-10.54,0.88,0.022,Boll_2.5,1:1/3d
ATVI,41,53.7,2.794,-3.028,0.096,3.94,1.07,0.02,Boll_2.5,1:1/3d
WBD,57,59.6,3.274,-3.671,0.472,26.89,1.32,0.023,Boll_2.5,1:1/3d
LIN,50,56.0,5.616,-6.695,0.199,9.97,1.07,0.02,Boll_2.5,1:1/3d
APD,50,40.0,8.936,-10.957,-3.0,-150.0,0.54,0.02,Boll_2.5,1:1/3d
SHW,41,39.0,31.032,-94.153,-45.3,-1857.32,0.21,0.017,Boll_2.5,1:1/3d
ECL,46,60.9,6.135,-5.541,1.566,72.04,1.72,0.018,Boll_2.5,1:1/3d
DD,50,18.0,41.582,-98.395,-73.2,-3659.98,0.09,0.02,Boll_2.5,1:1/3d
NEM,62,37.1,10.503,-12.608,-4.034,-250.12,0.49,0.025,Boll_2.5,1:1/3d
FCX,53,47.2,7.147,-6.563,-0.096,-5.08,0.97,0.021,Boll_2.5,1:1/3d
NUE,53,39.6,7.553,-7.124,-1.309,-69.35,0.7,0.021,Boll_2.5,1:1/3d
DOW,48,27.1,18.263,-20.878,-10.277,-493.3,0.32,0.024,Boll_2.5,1:1/3d
CF,55,34.5,9.289,-11.891,-4.574,-251.58,0.41,0.024,Boll_2.5,1:1/3d
SPY,27,70.4,7.965,-4.367,4.311,116.4,4.33,0.011,Boll_2.5,1:1/3d
QQQ,30,50.0,4.016,-3.259,0.378,11.34,1.23,0.012,Boll_2.5,1:1/3d
IWM,52,50.0,6.25,-4.543,0.854,44.4,1.38,0.021,Boll_2.5,1:1/3d
XLF,53,47.2,8.174,-6.361,0.495,26.23,1.15,0.021,Boll_2.5,1:1/3d
XLE,44,27.3,26.953,-82.415,-52.587,-2313.85,0.12,0.018,Boll_2.5,1:1/3d
XLK,33,36.4,49.898,-80.399,-33.018,-1089.6,0.35,0.013,Boll_2.5,1:1/3d
