indicator,signal,horizon,direction,n_stocks,total_signals,avg_return,median_return,avg_win_rate,avg_t_stat,pct_stocks_positive
momentum_pvo_hist,P80_short,fwd_5d,short,213,111781,0.3142586854460094,0.2539,54.289530516431924,1.5513943661971832,82.62910798122066
momentum_pvo_hist,P90_short,fwd_1d,short,213,55895,0.04163004694835681,0.0448,51.213427230046946,0.3678122065727699,61.502347417840376
momentum_pvo_hist,P90_short,fwd_2d,short,213,55895,0.10171784037558686,0.1067,52.25990610328639,0.6369483568075117,67.13615023474179
momentum_pvo_hist,P90_short,fwd_3d,short,213,55895,0.16963427230046949,0.1635,52.73953051643193,0.834830985915493,70.89201877934272
momentum_pvo_hist,P90_short,fwd_5d,short,213,55895,0.31590469483568073,0.2496,54.169295774647885,1.2037089201877933,76.52582159624414
momentum_pvo_signal,P10_long,fwd_1d,long,213,55895,0.07096760563380282,0.0635,51.87784037558685,0.6265211267605635,73.23943661971832
momentum_pvo_signal,P10_long,fwd_2d,long,213,55895,0.14826478873239438,0.1226,53.013990610328634,0.8911361502347418,73.70892018779342
momentum_pvo_signal,P10_long,fwd_3d,long,213,55895,0.22785399061032863,0.1986,53.52352112676056,1.072600938967136,73.70892018779342
momentum_pvo_signal,P10_long,fwd_5d,long,213,55895,0.37227464788732395,0.3336,54.34192488262911,1.3409342723004696,72.76995305164318
momentum_pvo_signal,P20_long,fwd_1d,long,213,111781,0.05868826291079812,0.0503,51.830704225352115,0.7685211267605634,82.15962441314554
momentum_pvo_signal,P20_long,fwd_2d,long,213,111781,0.12174741784037557,0.1022,52.86352112676057,1.0884366197183097,82.15962441314554
momentum_pvo_signal,P20_long,fwd_3d,long,213,111781,0.184062441314554,0.157,53.275023474178404,1.3029530516431924,82.62910798122066
momentum_pvo_signal,P20_long,fwd_5d,long,213,111781,0.30723896713615023,0.2621,54.2043661971831,1.672131455399061,82.15962441314554
momentum_pvo_signal,P80_short,fwd_1d,short,213,111781,0.0983849765258216,0.0835,52.589812206572766,0.8146291079812206,84.03755868544602
momentum_pvo_signal,P80_short,fwd_2d,short,213,111781,0.19375305164319248,0.1577,53.791408450704225,1.2086713615023474,84.03755868544602
momentum_pvo_signal,P80_short,fwd_3d,short,213,111781,0.28977464788732393,0.225,54.53539906103286,1.4688262910798122,84.97652582159625
momentum_pvo_signal,P80_short,fwd_5d,short,213,111781,0.48682300469483564,0.3958,55.80830985915493,1.9820469483568075,88.73239436619718
momentum_pvo_signal,P90_short,fwd_1d,short,213,55895,0.08922863849765258,0.0742,52.46460093896713,0.44056807511737084,72.76995305164318
momentum_pvo_signal,P90_short,fwd_2d,short,213,55895,0.16706478873239436,0.1271,53.67788732394366,0.6434225352112677,70.89201877934272
momentum_pvo_signal,P90_short,fwd_3d,short,213,55895,0.26812769953051646,0.2084,54.52953051643192,0.8466150234741784,73.70892018779342
momentum_pvo_signal,P90_short,fwd_5d,short,213,55895,0.4634004694835681,0.3837,56.009389671361504,1.1954976525821597,76.99530516431925
momentum_roc,P10_long,fwd_1d,long,213,55895,0.1536967136150235,0.1253,53.35521126760563,0.8211455399061033,88.73239436619718
momentum_roc,P10_long,fwd_2d,long,213,55895,0.2976483568075117,0.2494,54.75849765258216,1.2221830985915492,90.14084507042254
momentum_roc,P10_long,fwd_3d,long,213,55895,0.4229788732394366,0.3492,55.3718779342723,1.454549295774648,89.67136150234741
momentum_roc,P10_long,fwd_5d,long,213,55895,0.672250234741784,0.5735,57.33920187793427,1.892394366197183,91.54929577464789
momentum_roc,P20_long,fwd_1d,long,213,111781,0.1053924882629108,0.0923,53.08356807511737,0.9414647887323944,91.07981220657277
momentum_roc,P20_long,fwd_2d,long,213,111781,0.21467323943661973,0.1872,54.112863849765255,1.444849765258216,93.42723004694837
momentum_roc,P20_long,fwd_3d,long,213,111781,0.322731455399061,0.2745,54.86723004694835,1.7895352112676055,93.89671361502347
momentum_roc,P20_long,fwd_5d,long,213,111781,0.5401849765258215,0.4788,56.36910798122066,2.407586854460094,93.89671361502347
momentum_roc,P80_short,fwd_1d,short,213,111781,0.08253661971830986,0.0608,51.167840375586856,0.7629154929577465,82.62910798122066
momentum_roc,P80_short,fwd_2d,short,213,111781,0.15608544600938967,0.1152,52.40492957746479,1.0275539906103286,83.09859154929578
momentum_roc,P80_short,fwd_3d,short,213,111781,0.24235352112676056,0.1792,53.255868544600936,1.3601737089201877,87.32394366197182
momentum_roc,P80_short,fwd_5d,short,213,111781,0.4068140845070422,0.2832,54.389342723004695,1.8334225352112676,88.73239436619718
momentum_roc,P90_short,fwd_1d,short,213,55895,0.09325211267605633,0.0565,50.9043192488263,0.5131173708920188,70.89201877934272
momentum_roc,P90_short,fwd_2d,short,213,55895,0.1741150234741784,0.1054,52.06051643192488,0.7057464788732395,74.17840375586854
momentum_roc,P90_short,fwd_3d,short,213,55895,0.27751314553990614,0.1709,53.09882629107981,0.9737136150234742,78.87323943661971
momentum_roc,P90_short,fwd_5d,short,213,55895,0.4899591549295775,0.3409,54.824366197183096,1.4569154929577464,81.2206572769953
momentum_rsi,P10_long,fwd_1d,long,213,55894,0.16731032863849762,0.1554,53.82577464788732,1.05037558685446,86.85446009389672
momentum_rsi,P10_long,fwd_2d,long,213,55894,0.3067004694835681,0.2579,54.912065727699535,1.40281220657277,87.79342723004694
momentum_rsi,P10_long,fwd_3d,long,213,55894,0.47711596244131455,0.4232,55.80075117370892,1.7389295774647888,89.2018779342723
momentum_rsi,P10_long,fwd_5d,long,213,55894,0.7243652582159624,0.6335,57.556291079812205,2.184014084507042,89.2018779342723
momentum_rsi,P20_long,fwd_1d,long,213,111780,0.1184093896713615,0.1102,53.341314553990614,1.093718309859155,88.26291079812206
momentum_rsi,P20_long,fwd_2d,long,213,111780,0.22970704225352112,0.2081,54.246572769953055,1.571342723004695,90.14084507042254
momentum_rsi,P20_long,fwd_3d,long,213,111780,0.3569854460093897,0.3175,54.90802816901408,1.9623004694835682,90.61032863849765
momentum_rsi,P20_long,fwd_5d,long,213,111780,0.5774478873239436,0.4945,56.48605633802817,2.5800516431924883,91.54929577464789
momentum_rsi,P80_short,fwd_1d,short,213,111780,0.052920657276995305,0.0197,50.91347417840375,0.4064084507042253,63.84976525821596
momentum_rsi,P80_short,fwd_2d,short,213,111780,0.09803192488262912,0.0366,51.80840375586855,0.5202910798122066,63.84976525821596
momentum_rsi,P80_short,fwd_3d,short,213,111780,0.15233849765258214,0.06,52.416854460093894,0.6898591549295775,66.66666666666666
momentum_rsi,P80_short,fwd_5d,short,213,111780,0.26926854460093896,0.1108,53.362441314554,0.996605633802817,71.83098591549296
momentum_rsi,P90_short,fwd_1d,short,213,55895,0.04504319248826291,0.0064,50.30962441314554,0.11170422535211269,53.990610328638496
momentum_rsi,P90_short,fwd_2d,short,213,55895,0.08693098591549296,0.0064,50.91192488262911,0.1356713615023474,51.64319248826291
momentum_rsi,P90_short,fwd_3d,short,213,55895,0.13227276995305165,0.0167,51.64737089201878,0.20944600938967134,54.460093896713616
momentum_rsi,P90_short,fwd_5d,short,213,55895,0.25258732394366196,0.0366,52.79887323943662,0.3887840375586854,60.56338028169014
momentum_stoch,P10_long,fwd_1d,long,213,55895,0.12320751173708919,0.115,53.195164319248825,0.8644976525821596,75.11737089201877
momentum_stoch,P10_long,fwd_2d,long,213,55895,0.19922394366197183,0.1694,53.54985915492958,1.0223380281690142,78.87323943661971
momentum_stoch,P10_long,fwd_3d,long,213,55895,0.28965868544600937,0.2493,53.93446009389671,1.2214647887323944,76.05633802816901
momentum_stoch,P10_long,fwd_5d,long,213,55895,0.5700014084507042,0.4593,55.95084507042254,1.9072863849765258,88.73239436619718
momentum_stoch,P20_long,fwd_1d,long,213,111781,0.09595868544600938,0.0896,53.1950234741784,1.0187840375586854,81.2206572769953
momentum_stoch,P20_long,fwd_2d,long,213,111781,0.17630892018779343,0.1567,53.685680751173706,1.334431924882629,83.56807511737088
momentum_stoch,P20_long,fwd_3d,long,213,111781,0.30358779342723,0.2642,54.4681690140845,1.7961361502347417,89.2018779342723
momentum_stoch,P20_long,fwd_5d,long,213,111781,0.5278399061032863,0.4338,56.01967136150235,2.5183849765258213,91.07981220657277
momentum_stoch,P80_short,fwd_1d,short,213,111781,0.04510610328638497,0.0257,50.680657276995305,0.41569953051643194,67.13615023474179
momentum_stoch,P80_short,fwd_2d,short,213,111781,0.08805023474178404,0.0559,51.93474178403756,0.6305633802816901,69.48356807511738
momentum_stoch,P80_short,fwd_3d,short,213,111781,0.12906197183098592,0.0824,52.73474178403756,0.8474929577464788,74.17840375586854
momentum_stoch,P80_short,fwd_5d,short,213,111781,0.2308319248826291,0.1485,53.63713615023474,1.1518732394366196,77.46478873239437
momentum_stoch,P90_short,fwd_1d,short,213,55895,0.03727089201877934,0.0079,50.340938967136154,0.17397652582159626,55.39906103286385
momentum_stoch,P90_short,fwd_2d,short,213,55895,0.06655727699530517,0.026,51.47633802816901,0.28030046948356807,57.74647887323944
momentum_stoch,P90_short,fwd_3d,short,213,55895,0.10748638497652582,0.0669,52.27089201877935,0.4367699530516432,62.91079812206573
momentum_stoch,P90_short,fwd_5d,short,213,55895,0.19938169014084506,0.1164,53.60220657276996,0.6984272300469484,69.48356807511738
momentum_stoch_rsi,P20_long,fwd_1d,long,213,111780,0.08987605633802817,0.0665,53.14610328638498,1.0379107981220657,81.2206572769953
momentum_stoch_rsi,P20_long,fwd_2d,long,213,111780,0.16355164319248827,0.1281,53.58417840375587,1.2713427230046948,79.81220657276995
momentum_stoch_rsi,P20_long,fwd_3d,long,213,111780,0.25989530516431925,0.2197,54.10699530516432,1.659136150234742,84.50704225352112
momentum_stoch_rsi,P20_long,fwd_5d,long,213,111780,0.46377793427230046,0.3599,55.218826291079814,2.351112676056338,90.61032863849765
momentum_stoch_rsi,P80_short,fwd_1d,short,213,111781,0.047174178403755866,0.0322,50.92037558685446,0.5149201877934272,69.01408450704226
momentum_stoch_rsi,P80_short,fwd_2d,short,213,111781,0.09956384976525821,0.0719,52.34046948356808,0.829469483568075,75.11737089201877
momentum_stoch_rsi,P80_short,fwd_3d,short,213,111781,0.13419671361502347,0.1129,52.98098591549296,0.9836854460093897,78.87323943661971
momentum_stoch_rsi,P80_short,fwd_5d,short,213,111781,0.22895962441314555,0.1962,54.07281690140845,1.301830985915493,80.28169014084507
momentum_stoch_rsi_d,P10_long,fwd_1d,long,213,55895,0.1313056338028169,0.1024,53.2649765258216,0.9697699530516433,81.69014084507043
momentum_stoch_rsi_d,P10_long,fwd_2d,long,213,55895,0.2606971830985916,0.2001,54.35985915492957,1.4260845070422536,84.50704225352112
momentum_stoch_rsi_d,P10_long,fwd_3d,long,213,55895,0.3577971830985916,0.2927,55.00183098591549,1.6598215962441316,83.09859154929578
momentum_stoch_rsi_d,P10_long,fwd_5d,long,213,55895,0.43736431924882635,0.3547,55.00924882629108,1.6530422535211269,80.75117370892019
momentum_stoch_rsi_d,P20_long,fwd_1d,long,213,111781,0.09858403755868544,0.0943,52.79948356807511,1.0965492957746479,82.62910798122066
momentum_stoch_rsi_d,P20_long,fwd_2d,long,213,111781,0.2031018779342723,0.1863,54.00370892018779,1.6389295774647887,87.79342723004694
momentum_stoch_rsi_d,P20_long,fwd_3d,long,213,111781,0.2848220657276995,0.2492,54.52840375586854,1.8949906103286385,87.79342723004694
momentum_stoch_rsi_d,P20_long,fwd_5d,long,213,111781,0.38610985915492957,0.3152,55.00300469483568,2.11268544600939,84.97652582159625
momentum_stoch_rsi_d,P80_short,fwd_1d,short,213,111781,0.047457746478873235,0.0479,51.387089201877934,0.5955727699530516,77.46478873239437
momentum_stoch_rsi_d,P80_short,fwd_2d,short,213,111781,0.09162441314553992,0.0871,52.37901408450704,0.8549483568075118,76.52582159624414
momentum_stoch_rsi_d,P80_short,fwd_3d,short,213,111781,0.1546488262910798,0.1496,53.182488262910795,1.1437652582159625,80.28169014084507
momentum_stoch_rsi_d,P80_short,fwd_5d,short,213,111781,0.31507183098591546,0.2645,54.5306103286385,1.7531361502347418,85.91549295774648
momentum_stoch_rsi_d,P90_short,fwd_1d,short,213,55895,0.03442300469483568,0.0253,50.81474178403755,0.29418779342723006,64.7887323943662
momentum_stoch_rsi_d,P90_short,fwd_2d,short,213,55895,0.0655413145539906,0.0586,51.92464788732395,0.3852441314553991,64.31924882629107
momentum_stoch_rsi_d,P90_short,fwd_3d,short,213,55895,0.12549812206572772,0.105,52.97549295774648,0.5831408450704225,67.6056338028169
momentum_stoch_rsi_d,P90_short,fwd_5d,short,213,55895,0.2997868544600939,0.2273,54.64586854460094,1.0935915492957746,76.05633802816901
momentum_stoch_rsi_k,P10_long,fwd_1d,long,213,55863,0.11319201877934272,0.0933,52.96028169014084,0.8370000000000001,76.52582159624414
momentum_stoch_rsi_k,P10_long,fwd_2d,long,213,55863,0.22570985915492958,0.1825,53.89507042253521,1.1777981220657276,80.28169014084507
momentum_stoch_rsi_k,P10_long,fwd_3d,long,213,55863,0.36271784037558685,0.2946,54.737417840375585,1.5877370892018778,84.03755868544602
momentum_stoch_rsi_k,P10_long,fwd_5d,long,213,55863,0.5095464788732395,0.4053,55.32845070422535,1.873319248826291,85.91549295774648
momentum_stoch_rsi_k,P20_long,fwd_1d,long,213,111772,0.09538169014084506,0.0784,52.9369014084507,1.0075586854460092,83.09859154929578
momentum_stoch_rsi_k,P20_long,fwd_2d,long,213,111772,0.1907976525821596,0.1709,53.8743661971831,1.470413145539906,83.09859154929578
momentum_stoch_rsi_k,P20_long,fwd_3d,long,213,111772,0.3047347417840376,0.2572,54.5650234741784,1.9538967136150236,85.91549295774648
momentum_stoch_rsi_k,P20_long,fwd_5d,long,213,111772,0.4424347417840376,0.3685,55.157183098591545,2.3022347417840376,87.79342723004694
momentum_stoch_rsi_k,P80_short,fwd_1d,short,213,111771,0.04434084507042253,0.0402,51.20075117370892,0.5807276995305164,76.05633802816901
momentum_stoch_rsi_k,P80_short,fwd_2d,short,213,111771,0.08443239436619719,0.0855,52.368779342723,0.7870610328638498,76.05633802816901
momentum_stoch_rsi_k,P80_short,fwd_3d,short,213,111771,0.13325023474178405,0.1291,53.09032863849765,1.018093896713615,77.93427230046949
momentum_stoch_rsi_k,P80_short,fwd_5d,short,213,111771,0.2743774647887324,0.2438,54.34643192488262,1.5732159624413147,82.15962441314554
momentum_stoch_rsi_k,P90_short,fwd_1d,short,213,55869,0.014427230046948356,0.0193,50.56643192488263,0.19905164319248825,58.21596244131455
momentum_stoch_rsi_k,P90_short,fwd_2d,short,213,55869,0.048276995305164314,0.0389,51.87286384976526,0.33069953051643197,62.441314553990615
momentum_stoch_rsi_k,P90_short,fwd_3d,short,213,55869,0.06521079812206573,0.0664,52.43394366197183,0.3754600938967136,63.38028169014085
momentum_stoch_rsi_k,P90_short,fwd_5d,short,213,55869,0.20424272300469484,0.1615,54.156431924882625,0.7776760563380282,69.48356807511738
momentum_stoch_signal,P10_long,fwd_1d,long,213,55893,0.1313305164319249,0.1226,53.36615023474178,0.9068544600938967,81.2206572769953
momentum_stoch_signal,P10_long,fwd_2d,long,213,55893,0.25767276995305166,0.2183,54.39652582159624,1.334924882629108,85.91549295774648
momentum_stoch_signal,P10_long,fwd_3d,long,213,55893,0.4107990610328639,0.3608,55.307840375586856,1.7276854460093898,87.32394366197182
momentum_stoch_signal,P10_long,fwd_5d,long,213,55893,0.6278450704225352,0.58,56.778967136150236,2.1666478873239434,87.32394366197182
momentum_stoch_signal,P20_long,fwd_1d,long,213,111781,0.10859718309859155,0.0937,53.09300469483568,1.0354084507042254,89.67136150234741
momentum_stoch_signal,P20_long,fwd_2d,long,213,111781,0.2283868544600939,0.1959,54.29230046948357,1.6316103286384978,92.95774647887323
momentum_stoch_signal,P20_long,fwd_3d,long,213,111781,0.35184600938967137,0.2928,55.094319248826295,2.0487840375586854,93.42723004694837
momentum_stoch_signal,P20_long,fwd_5d,long,213,111781,0.5185267605633803,0.4745,56.080751173708926,2.4746291079812206,91.54929577464789
momentum_stoch_signal,P80_short,fwd_1d,short,213,111781,0.03604600938967136,0.0279,51.044976525821596,0.4450234741784037,69.01408450704226
momentum_stoch_signal,P80_short,fwd_2d,short,213,111781,0.07719530516431924,0.0719,51.972535211267605,0.630755868544601,68.07511737089203
momentum_stoch_signal,P80_short,fwd_3d,short,213,111781,0.12359295774647887,0.0924,52.71018779342723,0.8116056338028168,72.30046948356808
momentum_stoch_signal,P80_short,fwd_5d,short,213,111781,0.2250732394366197,0.1529,53.66079812206573,1.1205164319248826,74.17840375586854
momentum_stoch_signal,P90_short,fwd_1d,short,213,55895,0.028282159624413144,0.0244,50.67286384976526,0.23355399061032864,59.154929577464785
momentum_stoch_signal,P90_short,fwd_2d,short,213,55895,0.06547840375586854,0.0395,51.60985915492957,0.3511596244131455,59.154929577464785
momentum_stoch_signal,P90_short,fwd_3d,short,213,55895,0.11130563380281691,0.0735,52.52201877934272,0.4925586854460094,63.38028169014085
momentum_stoch_signal,P90_short,fwd_5d,short,213,55895,0.23050657276995307,0.1457,53.815070422535214,0.7406901408450705,64.31924882629107
momentum_tsi,P10_long,fwd_1d,long,213,55895,0.1636492957746479,0.148,53.388638497652586,0.9629906103286384,85.91549295774648
momentum_tsi,P10_long,fwd_2d,long,213,55895,0.2839586854460094,0.2528,54.6318779342723,1.2934366197183098,84.97652582159625
momentum_tsi,P10_long,fwd_3d,long,213,55895,0.4138469483568075,0.3739,55.542441314554,1.5421971830985914,85.91549295774648
momentum_tsi,P10_long,fwd_5d,long,213,55895,0.6061300469483568,0.5726,57.114225352112676,1.8853474178403755,85.44600938967136
momentum_tsi,P20_long,fwd_1d,long,213,111781,0.11870328638497653,0.1071,52.901455399061035,1.0778544600938966,88.26291079812206
momentum_tsi,P20_long,fwd_2d,long,213,111781,0.22655399061032863,0.2166,54.08347417840376,1.542525821596244,88.73239436619718
momentum_tsi,P20_long,fwd_3d,long,213,111781,0.33998638497652584,0.3148,54.916854460093894,1.8780234741784039,91.07981220657277
momentum_tsi,P20_long,fwd_5d,long,213,111781,0.5358164319248826,0.5015,56.30079812206573,2.423868544600939,91.54929577464789
momentum_tsi,P80_short,fwd_1d,short,213,111781,0.045242253521126756,0.0142,51.30107981220657,0.33041784037558686,63.84976525821596
momentum_tsi,P80_short,fwd_2d,short,213,111781,0.09410985915492959,0.0324,52.11258215962441,0.49011737089201873,63.38028169014085
momentum_tsi,P80_short,fwd_3d,short,213,111781,0.14281830985915495,0.0442,52.3812676056338,0.6124413145539905,63.38028169014085
momentum_tsi,P80_short,fwd_5d,short,213,111781,0.24574225352112675,0.0885,53.13450704225352,0.8848779342723005,68.54460093896714
momentum_tsi,P90_short,fwd_1d,short,213,55895,0.036469953051643196,-0.0035,50.897887323943664,-0.009450704225352123,48.35680751173709
momentum_tsi,P90_short,fwd_2d,short,213,55895,0.07646948356807512,-0.012,51.46483568075117,0.03479342723004695,47.417840375586856
momentum_tsi,P90_short,fwd_3d,short,213,55895,0.11711220657276995,-0.0099,51.59798122065728,0.06044131455399061,48.35680751173709
momentum_tsi,P90_short,fwd_5d,short,213,55895,0.19862394366197184,0.0022,52.12173708920188,0.15462441314553993,50.70422535211267
momentum_uo,P10_long,fwd_1d,long,213,55895,0.11868779342723004,0.1145,52.91403755868545,0.897774647887324,78.87323943661971
momentum_uo,P10_long,fwd_2d,long,213,55895,0.23433661971830985,0.2324,53.78746478873239,1.2641455399061032,82.62910798122066
momentum_uo,P10_long,fwd_3d,long,213,55895,0.3690995305164319,0.3402,54.865258215962434,1.6736384976525822,84.03755868544602
momentum_uo,P10_long,fwd_5d,long,213,55895,0.5866859154929578,0.5435,56.45338028169014,2.1286056338028168,85.44600938967136
momentum_uo,P20_long,fwd_1d,long,213,111781,0.10469014084507042,0.0944,52.90990610328638,1.115131455399061,87.79342723004694
momentum_uo,P20_long,fwd_2d,long,213,111781,0.21747793427230047,0.194,53.99399061032864,1.6453661971830986,88.26291079812206
momentum_uo,P20_long,fwd_3d,long,213,111781,0.3292769953051643,0.2872,54.63591549295775,2.0296338028169014,87.79342723004694
momentum_uo,P20_long,fwd_5d,long,213,111781,0.5332826291079813,0.4513,55.97267605633803,2.598849765258216,90.14084507042254
momentum_uo,P80_short,fwd_1d,short,213,111781,0.045953521126760564,0.0271,50.813943661971834,0.40350234741784036,62.441314553990615
momentum_uo,P80_short,fwd_2d,short,213,111781,0.10023380281690142,0.051,52.169295774647885,0.6812676056338027,68.54460093896714
momentum_uo,P80_short,fwd_3d,short,213,111781,0.16172206572769954,0.0985,53.068215962441315,0.9611455399061032,76.52582159624414
momentum_uo,P80_short,fwd_5d,short,213,111781,0.2832549295774648,0.1637,54.20460093896713,1.2920892018779342,76.99530516431925
momentum_uo,P90_short,fwd_1d,short,213,55895,0.0326131455399061,0.004,50.30356807511737,0.12172300469483568,52.112676056338024
momentum_uo,P90_short,fwd_2d,short,213,55895,0.07788638497652582,0.0311,51.42028169014085,0.2854037558685446,56.8075117370892
momentum_uo,P90_short,fwd_3d,short,213,55895,0.13252723004694836,0.0578,52.47859154929578,0.4373051643192488,61.502347417840376
momentum_uo,P90_short,fwd_5d,short,213,55895,0.27659248826291083,0.1545,54.1169014084507,0.8215399061032864,67.13615023474179
momentum_wr,P10_long,fwd_1d,long,213,55895,0.12320751173708919,0.115,53.195164319248825,0.8644976525821596,75.11737089201877
momentum_wr,P10_long,fwd_2d,long,213,55895,0.19922394366197183,0.1694,53.54985915492958,1.0223380281690142,78.87323943661971
momentum_wr,P10_long,fwd_3d,long,213,55895,0.28965868544600937,0.2493,53.93446009389671,1.2214647887323944,76.05633802816901
momentum_wr,P10_long,fwd_5d,long,213,55895,0.5700014084507042,0.4593,55.95084507042254,1.9072863849765258,88.73239436619718
momentum_wr,P20_long,fwd_1d,long,213,111780,0.09608685446009389,0.0896,53.196103286384975,1.0191924882629109,81.2206572769953
momentum_wr,P20_long,fwd_2d,long,213,111780,0.1764769953051643,0.1567,53.68680751173709,1.3347840375586855,83.56807511737088
momentum_wr,P20_long,fwd_3d,long,213,111780,0.30377417840375587,0.2642,54.469342723004694,1.7964460093896713,89.2018779342723
momentum_wr,P20_long,fwd_5d,long,213,111780,0.5281201877934272,0.4338,56.02084507042254,2.51875117370892,91.07981220657277
momentum_wr,P80_short,fwd_1d,short,213,111781,0.04510610328638497,0.0257,50.680657276995305,0.41569953051643194,67.13615023474179
momentum_wr,P80_short,fwd_2d,short,213,111781,0.08805023474178404,0.0559,51.93474178403756,0.6305633802816901,69.48356807511738
momentum_wr,P80_short,fwd_3d,short,213,111781,0.12906197183098592,0.0824,52.73474178403756,0.8474929577464788,74.17840375586854
momentum_wr,P80_short,fwd_5d,short,213,111781,0.2308319248826291,0.1485,53.63713615023474,1.1518732394366196,77.46478873239437
momentum_wr,P90_short,fwd_1d,short,213,55895,0.03727089201877934,0.0079,50.340938967136154,0.17397652582159626,55.39906103286385
momentum_wr,P90_short,fwd_2d,short,213,55895,0.06655727699530517,0.026,51.47633802816901,0.28030046948356807,57.74647887323944
momentum_wr,P90_short,fwd_3d,short,213,55895,0.10748638497652582,0.0669,52.27089201877935,0.4367699530516432,62.91079812206573
momentum_wr,P90_short,fwd_5d,short,213,55895,0.19938169014084506,0.1164,53.60220657276996,0.6984272300469484,69.48356807511738
others_cr,P10_long,fwd_1d,long,213,55832,0.28836384976525825,0.2167,54.72431924882629,1.8735774647887324,100.0
others_cr,P10_long,fwd_2d,long,213,55832,0.5534929577464789,0.4274,57.167417840375585,2.634154929577465,100.0
others_cr,P10_long,fwd_3d,long,213,55832,0.8270018779342723,0.6332,58.72657276995305,3.231356807511737,100.0
others_cr,P10_long,fwd_5d,long,213,55832,1.3319262910798124,1.0226,61.199436619718306,4.14806103286385,100.0
others_cr,P20_long,fwd_1d,long,213,111704,0.1906887323943662,0.1552,53.39647887323944,1.8561502347417842,100.0
others_cr,P20_long,fwd_2d,long,213,111704,0.37773896713615024,0.2874,55.38549295774648,2.607943661971831,100.0
others_cr,P20_long,fwd_3d,long,213,111704,0.5724521126760563,0.4249,56.68206572769953,3.2125962441314555,100.0
others_cr,P20_long,fwd_5d,long,213,111704,0.9330178403755869,0.7121,58.470845070422534,4.173666666666667,100.0
others_cr,P80_short,fwd_1d,short,213,111744,-0.03213661971830986,-0.0331,50.45910798122066,-0.3649718309859155,29.577464788732392
others_cr,P80_short,fwd_2d,short,213,111744,-0.05853239436619718,-0.074,50.608122065727706,-0.48207511737089204,28.169014084507044
others_cr,P80_short,fwd_3d,short,213,111744,-0.0839924882629108,-0.1069,50.40657276995305,-0.5613849765258216,27.699530516431924
others_cr,P80_short,fwd_5d,short,213,111744,-0.13381596244131455,-0.1736,50.03577464788733,-0.6947981220657277,28.638497652582164
others_cr,P90_short,fwd_1d,short,213,55871,-0.07404131455399061,-0.0825,49.45098591549296,-0.6091877934272301,24.88262910798122
others_cr,P90_short,fwd_2d,short,213,55871,-0.147106103286385,-0.169,49.51230046948357,-0.8453333333333334,23.943661971830984
others_cr,P90_short,fwd_3d,short,213,55871,-0.22077887323943662,-0.2574,49.03798122065728,-1.0186291079812206,24.88262910798122
others_cr,P90_short,fwd_5d,short,213,55871,-0.35601596244131456,-0.4037,48.002347417840376,-1.271530516431925,24.413145539906104
others_dlr,P10_long,fwd_1d,long,213,55895,0.1156262910798122,0.1006,52.49774647887324,0.75837558685446,80.75117370892019
others_dlr,P10_long,fwd_2d,long,213,55895,0.1719305164319249,0.1726,53.48046948356808,0.8666854460093897,79.81220657276995
others_dlr,P10_long,fwd_3d,long,213,55895,0.30801737089201875,0.2658,54.00708920187793,1.1428262910798122,91.54929577464789
others_dlr,P10_long,fwd_5d,long,213,55895,0.6492103286384977,0.5965,55.89028169014084,1.7987417840375588,97.65258215962442
others_dlr,P20_long,fwd_1d,long,213,111779,0.09061079812206572,0.0935,52.72131455399061,0.9728826291079812,84.50704225352112
others_dlr,P20_long,fwd_2d,long,213,111779,0.16642910798122065,0.1493,53.47131455399061,1.284694835680751,89.2018779342723
others_dlr,P20_long,fwd_3d,long,213,111779,0.2745417840375587,0.2406,53.96652582159625,1.5875539906103286,96.71361502347418
others_dlr,P20_long,fwd_5d,long,213,111779,0.5211009389671362,0.4608,55.5124882629108,2.326,99.53051643192488
others_dlr,P80_short,fwd_1d,short,213,111781,0.027946948356807513,0.0046,50.488215962441316,0.04859624413145539,51.64319248826291
others_dlr,P80_short,fwd_2d,short,213,111781,0.11441643192488263,0.0733,52.234600938967134,0.6406666666666666,75.5868544600939
others_dlr,P80_short,fwd_3d,short,213,111781,0.17232535211267605,0.1442,53.24553990610328,0.969112676056338,83.56807511737088
others_dlr,P80_short,fwd_5d,short,213,111781,0.26627511737089204,0.2263,53.82244131455399,1.2620281690140847,88.26291079812206
others_dlr,P90_short,fwd_1d,short,213,55895,-0.009369483568075118,-0.0243,49.62826291079812,-0.2556431924882629,39.906103286384976
others_dlr,P90_short,fwd_2d,short,213,55895,0.10437558685446009,0.0533,52.00854460093897,0.3107370892018779,61.502347417840376
others_dlr,P90_short,fwd_3d,short,213,55895,0.13997042253521128,0.1104,52.88417840375587,0.47420657276995304,69.01408450704226
others_dlr,P90_short,fwd_5d,short,213,55895,0.2210943661971831,0.2021,53.31568075117371,0.6910281690140845,76.99530516431925
others_dr,P10_long,fwd_1d,long,213,55895,0.1156262910798122,0.1006,52.49774647887324,0.75837558685446,80.75117370892019
others_dr,P10_long,fwd_2d,long,213,55895,0.1719305164319249,0.1726,53.48046948356808,0.8666854460093897,79.81220657276995
others_dr,P10_long,fwd_3d,long,213,55895,0.30801737089201875,0.2658,54.00708920187793,1.1428262910798122,91.54929577464789
others_dr,P10_long,fwd_5d,long,213,55895,0.6492103286384977,0.5965,55.89028169014084,1.7987417840375588,97.65258215962442
