indicator,signal,threshold,n_signals,horizon,avg_return_pct,win_rate,t_stat,direction,ticker
volatility_dch,P20_long,15.66,158,fwd_5d,1.3697,49.02,1.731,long,RIVN
volatility_dch,P80_short,40.56,153,fwd_1d,-0.6193,39.87,-1.057,short,RIVN
volatility_dch,P80_short,40.56,153,fwd_2d,-1.1612,38.56,-1.282,short,RIVN
volatility_dch,P80_short,40.56,153,fwd_3d,-1.6154,38.56,-1.394,short,RIVN
volatility_dch,P80_short,40.56,153,fwd_5d,-2.2888,37.25,-1.414,short,RIVN
volatility_dch,P90_short,71.5,73,fwd_1d,0.0269,38.36,0.03,short,RIVN
volatility_dch,P90_short,71.5,73,fwd_2d,0.2439,36.99,0.164,short,RIVN
volatility_dch,P90_short,71.5,73,fwd_3d,0.3781,41.1,0.195,short,RIVN
volatility_dch,P90_short,71.5,73,fwd_5d,0.7375,41.1,0.257,short,RIVN
volatility_dcm,P10_long,11.3,71,fwd_1d,0.8913,53.52,1.463,long,RIVN
volatility_dcm,P10_long,11.3,71,fwd_2d,1.6264,56.34,1.927,long,RIVN
volatility_dcm,P10_long,11.3,71,fwd_3d,2.2127,57.75,2.173,long,RIVN
volatility_dcm,P10_long,11.3,71,fwd_5d,3.8137,60.56,3.116,long,RIVN
volatility_dcm,P20_long,13.445,150,fwd_1d,0.3988,50.67,1.039,long,RIVN
volatility_dcm,P20_long,13.445,150,fwd_2d,0.801,52.67,1.465,long,RIVN
volatility_dcm,P20_long,13.445,150,fwd_3d,1.273,50.67,1.938,long,RIVN
volatility_dcm,P20_long,13.445,150,fwd_5d,2.3882,52.35,2.926,long,RIVN
volatility_dcm,P80_short,35.635,158,fwd_1d,-0.681,37.97,-1.275,short,RIVN
volatility_dcm,P80_short,35.635,158,fwd_2d,-1.3576,35.44,-1.611,short,RIVN
volatility_dcm,P80_short,35.635,158,fwd_3d,-1.976,35.44,-1.813,short,RIVN
volatility_dcm,P80_short,35.635,158,fwd_5d,-3.0274,35.44,-1.963,short,RIVN
volatility_dcm,P90_short,60.75,77,fwd_1d,-0.4124,36.36,-0.465,short,RIVN
volatility_dcm,P90_short,60.75,77,fwd_2d,-0.6346,35.06,-0.429,short,RIVN
volatility_dcm,P90_short,60.75,77,fwd_3d,-0.758,38.96,-0.394,short,RIVN
volatility_dcm,P90_short,60.75,77,fwd_5d,-0.6788,38.96,-0.241,short,RIVN
volatility_dcw,P10_long,21.8086,80,fwd_1d,-0.2701,45.0,-0.363,long,RIVN
volatility_dcw,P10_long,21.8086,80,fwd_2d,-0.0972,43.75,-0.078,long,RIVN
volatility_dcw,P10_long,21.8086,80,fwd_3d,0.2311,41.25,0.136,long,RIVN
volatility_dcw,P10_long,21.8086,80,fwd_5d,2.1819,40.0,0.762,long,RIVN
volatility_dcw,P20_long,24.9144,159,fwd_1d,-0.088,44.03,-0.181,long,RIVN
volatility_dcw,P20_long,24.9144,159,fwd_2d,0.3537,43.4,0.454,long,RIVN
volatility_dcw,P20_long,24.9144,159,fwd_3d,0.8446,42.14,0.815,long,RIVN
volatility_dcw,P20_long,24.9144,159,fwd_5d,2.4727,44.65,1.527,long,RIVN
volatility_dcw,P80_short,49.4303,159,fwd_1d,0.4579,49.06,0.929,short,RIVN
volatility_dcw,P80_short,49.4303,159,fwd_2d,0.8319,49.06,1.171,short,RIVN
volatility_dcw,P80_short,49.4303,159,fwd_3d,0.9458,50.94,1.126,short,RIVN
volatility_dcw,P80_short,49.4303,159,fwd_5d,0.3871,51.57,0.429,short,RIVN
volatility_dcw,P90_short,58.8299,80,fwd_1d,0.8842,48.75,1.171,short,RIVN
volatility_dcw,P90_short,58.8299,80,fwd_2d,1.4127,53.75,1.401,short,RIVN
volatility_dcw,P90_short,58.8299,80,fwd_3d,1.2782,56.25,1.172,short,RIVN
volatility_dcw,P90_short,58.8299,80,fwd_5d,1.1813,57.5,0.956,short,RIVN
volatility_dcp,P10_long,0.0505,80,fwd_1d,-0.133,45.0,-0.212,long,RIVN
volatility_dcp,P10_long,0.0505,80,fwd_2d,0.6098,50.0,0.536,long,RIVN
volatility_dcp,P10_long,0.0505,80,fwd_3d,1.1361,45.0,0.734,long,RIVN
volatility_dcp,P10_long,0.0505,80,fwd_5d,2.9021,45.0,1.131,long,RIVN
volatility_dcp,P20_long,0.1065,159,fwd_1d,0.2991,49.69,0.67,long,RIVN
volatility_dcp,P20_long,0.1065,159,fwd_2d,0.6368,48.43,0.899,long,RIVN
volatility_dcp,P20_long,0.1065,159,fwd_3d,1.0386,45.28,1.151,long,RIVN
volatility_dcp,P20_long,0.1065,159,fwd_5d,2.392,48.43,1.712,long,RIVN
volatility_dcp,P80_short,0.7188,159,fwd_1d,-0.0806,45.28,-0.185,short,RIVN
volatility_dcp,P80_short,0.7188,159,fwd_2d,-0.1522,45.91,-0.242,short,RIVN
volatility_dcp,P80_short,0.7188,159,fwd_3d,-0.9357,45.28,-1.221,short,RIVN
volatility_dcp,P80_short,0.7188,159,fwd_5d,-1.9553,40.25,-1.904,short,RIVN
volatility_dcp,P90_short,0.8503,80,fwd_1d,0.5106,46.25,0.803,short,RIVN
volatility_dcp,P90_short,0.8503,80,fwd_2d,0.7309,45.0,0.712,short,RIVN
volatility_dcp,P90_short,0.8503,80,fwd_3d,0.4465,46.25,0.361,short,RIVN
volatility_dcp,P90_short,0.8503,80,fwd_5d,-0.0318,43.75,-0.02,short,RIVN
volatility_atr,P10_long,0.6434,80,fwd_1d,1.9692,56.25,2.752,long,RIVN
volatility_atr,P10_long,0.6434,80,fwd_2d,3.6488,55.0,3.026,long,RIVN
volatility_atr,P10_long,0.6434,80,fwd_3d,4.713,55.0,2.88,long,RIVN
volatility_atr,P10_long,0.6434,80,fwd_5d,7.3815,56.25,2.984,long,RIVN
volatility_atr,P20_long,0.8115,159,fwd_1d,0.9064,50.94,2.087,long,RIVN
volatility_atr,P20_long,0.8115,159,fwd_2d,1.84,52.83,2.641,long,RIVN
volatility_atr,P20_long,0.8115,159,fwd_3d,2.5833,50.94,2.817,long,RIVN
volatility_atr,P20_long,0.8115,159,fwd_5d,3.9405,52.83,2.93,long,RIVN
volatility_atr,P80_short,2.5034,159,fwd_1d,-1.0501,39.62,-2.081,short,RIVN
volatility_atr,P80_short,2.5034,159,fwd_2d,-1.8696,39.62,-2.631,short,RIVN
volatility_atr,P80_short,2.5034,159,fwd_3d,-2.7378,39.62,-3.223,short,RIVN
volatility_atr,P80_short,2.5034,159,fwd_5d,-4.5262,35.22,-4.47,short,RIVN
volatility_atr,P90_short,5.6949,80,fwd_1d,-1.7476,33.75,-2.508,short,RIVN
volatility_atr,P90_short,5.6949,80,fwd_2d,-3.2024,32.5,-3.199,short,RIVN
volatility_atr,P90_short,5.6949,80,fwd_3d,-4.3597,33.75,-3.753,short,RIVN
volatility_atr,P90_short,5.6949,80,fwd_5d,-6.5644,32.5,-4.921,short,RIVN
volatility_ui,P10_long,3.9041,80,fwd_1d,0.4304,45.0,0.577,long,RIVN
volatility_ui,P10_long,3.9041,80,fwd_2d,0.8025,41.25,0.64,long,RIVN
volatility_ui,P10_long,3.9041,80,fwd_3d,0.9743,43.75,0.582,long,RIVN
volatility_ui,P10_long,3.9041,80,fwd_5d,2.2551,41.25,0.884,long,RIVN
volatility_ui,P20_long,6.166,159,fwd_1d,0.2172,44.65,0.481,long,RIVN
volatility_ui,P20_long,6.166,159,fwd_2d,0.441,44.03,0.624,long,RIVN
volatility_ui,P20_long,6.166,159,fwd_3d,0.7102,47.17,0.763,long,RIVN
volatility_ui,P20_long,6.166,159,fwd_5d,1.8826,47.8,1.332,long,RIVN
volatility_ui,P80_short,21.0128,159,fwd_1d,-0.0233,47.17,-0.05,short,RIVN
volatility_ui,P80_short,21.0128,159,fwd_2d,-0.0689,47.17,-0.104,short,RIVN
volatility_ui,P80_short,21.0128,159,fwd_3d,-0.0284,47.17,-0.035,short,RIVN
volatility_ui,P80_short,21.0128,159,fwd_5d,0.4167,53.46,0.454,short,RIVN
volatility_ui,P90_short,25.6716,80,fwd_1d,0.8192,50.0,1.203,short,RIVN
volatility_ui,P90_short,25.6716,80,fwd_2d,1.4532,56.25,1.56,short,RIVN
volatility_ui,P90_short,25.6716,80,fwd_3d,1.7654,53.75,1.657,short,RIVN
volatility_ui,P90_short,25.6716,80,fwd_5d,1.8246,61.25,1.473,short,RIVN
trend_macd,P10_long,-3.2222,80,fwd_1d,-0.1784,46.25,-0.225,long,RIVN
trend_macd,P10_long,-3.2222,80,fwd_2d,-0.7569,45.0,-0.684,long,RIVN
trend_macd,P10_long,-3.2222,80,fwd_3d,-1.3873,43.75,-1.044,long,RIVN
trend_macd,P10_long,-3.2222,80,fwd_5d,-2.7441,42.5,-1.766,long,RIVN
trend_macd,P20_long,-1.4034,159,fwd_1d,-0.5933,42.14,-1.239,long,RIVN
trend_macd,P20_long,-1.4034,159,fwd_2d,-1.0469,44.65,-1.512,long,RIVN
trend_macd,P20_long,-1.4034,159,fwd_3d,-1.6196,43.4,-1.912,long,RIVN
trend_macd,P20_long,-1.4034,159,fwd_5d,-2.789,44.65,-2.689,long,RIVN
trend_macd,P80_short,0.4063,159,fwd_1d,-0.0072,43.67,-0.017,short,RIVN
trend_macd,P80_short,0.4063,159,fwd_2d,-0.2731,46.5,-0.45,short,RIVN
trend_macd,P80_short,0.4063,159,fwd_3d,-0.638,44.87,-0.835,short,RIVN
trend_macd,P80_short,0.4063,159,fwd_5d,-2.0127,37.66,-2.397,short,RIVN
trend_macd,P90_short,1.3727,80,fwd_1d,-0.3961,40.0,-0.592,short,RIVN
trend_macd,P90_short,1.3727,80,fwd_2d,-1.3018,38.75,-1.374,short,RIVN
trend_macd,P90_short,1.3727,80,fwd_3d,-2.1899,40.0,-1.83,short,RIVN
trend_macd,P90_short,1.3727,80,fwd_5d,-4.876,31.25,-4.255,short,RIVN
trend_macd_signal,P10_long,-3.3797,80,fwd_1d,-0.7106,43.75,-0.881,long,RIVN
trend_macd_signal,P10_long,-3.3797,80,fwd_2d,-1.3337,42.5,-1.147,long,RIVN
trend_macd_signal,P10_long,-3.3797,80,fwd_3d,-1.9759,43.75,-1.379,long,RIVN
trend_macd_signal,P10_long,-3.3797,80,fwd_5d,-3.2949,46.25,-1.911,long,RIVN
trend_macd_signal,P20_long,-1.3026,159,fwd_1d,-0.5064,42.77,-1.035,long,RIVN
trend_macd_signal,P20_long,-1.3026,159,fwd_2d,-1.0572,42.14,-1.518,long,RIVN
trend_macd_signal,P20_long,-1.3026,159,fwd_3d,-1.6323,40.88,-1.894,long,RIVN
trend_macd_signal,P20_long,-1.3026,159,fwd_5d,-3.0839,42.77,-2.934,long,RIVN
trend_macd_signal,P80_short,0.4087,159,fwd_1d,-0.3316,41.77,-0.882,short,RIVN
trend_macd_signal,P80_short,0.4087,159,fwd_2d,-0.7666,43.95,-1.388,short,RIVN
trend_macd_signal,P80_short,0.4087,159,fwd_3d,-1.4273,40.38,-2.178,short,RIVN
trend_macd_signal,P80_short,0.4087,159,fwd_5d,-2.9528,33.77,-3.982,short,RIVN
trend_macd_signal,P90_short,1.2777,80,fwd_1d,-0.8054,36.25,-1.334,short,RIVN
trend_macd_signal,P90_short,1.2777,80,fwd_2d,-1.8092,35.0,-2.095,short,RIVN
trend_macd_signal,P90_short,1.2777,80,fwd_3d,-2.7681,33.75,-2.744,short,RIVN
trend_macd_signal,P90_short,1.2777,80,fwd_5d,-5.2776,28.75,-5.403,short,RIVN
trend_macd_diff,P10_long,-0.6223,80,fwd_1d,-0.578,37.5,-0.934,long,RIVN
trend_macd_diff,P10_long,-0.6223,80,fwd_2d,-1.1527,36.25,-1.243,long,RIVN
trend_macd_diff,P10_long,-0.6223,80,fwd_3d,-2.2827,32.5,-2.183,long,RIVN
trend_macd_diff,P10_long,-0.6223,80,fwd_5d,-3.4195,32.5,-2.676,long,RIVN
trend_macd_diff,P20_long,-0.363,159,fwd_1d,-0.4721,40.25,-1.172,long,RIVN
trend_macd_diff,P20_long,-0.363,159,fwd_2d,-1.0126,38.99,-1.773,long,RIVN
trend_macd_diff,P20_long,-0.363,159,fwd_3d,-1.6546,36.48,-2.408,long,RIVN
trend_macd_diff,P20_long,-0.363,159,fwd_5d,-2.6187,35.85,-3.035,long,RIVN
trend_macd_diff,P80_short,0.2972,159,fwd_1d,0.1857,48.43,0.415,short,RIVN
trend_macd_diff,P80_short,0.2972,159,fwd_2d,0.1681,45.91,0.263,short,RIVN
trend_macd_diff,P80_short,0.2972,159,fwd_3d,0.4377,51.57,0.533,short,RIVN
trend_macd_diff,P80_short,0.2972,159,fwd_5d,-0.2747,48.43,-0.296,short,RIVN
trend_macd_diff,P90_short,0.584,80,fwd_1d,0.2689,48.75,0.348,short,RIVN
trend_macd_diff,P90_short,0.584,80,fwd_2d,0.1014,43.75,0.091,short,RIVN
trend_macd_diff,P90_short,0.584,80,fwd_3d,-0.589,43.75,-0.433,short,RIVN
trend_macd_diff,P90_short,0.584,80,fwd_5d,-2.5732,43.75,-1.773,short,RIVN
trend_sma_fast,P10_long,10.8413,80,fwd_1d,0.4812,52.5,0.955,long,RIVN
trend_sma_fast,P10_long,10.8413,80,fwd_2d,0.8959,53.75,1.419,long,RIVN
trend_sma_fast,P10_long,10.8413,80,fwd_3d,1.2824,56.25,1.745,long,RIVN
trend_sma_fast,P10_long,10.8413,80,fwd_5d,2.0893,58.75,2.228,long,RIVN
trend_sma_fast,P20_long,13.212,159,fwd_1d,0.514,52.83,1.401,long,RIVN
trend_sma_fast,P20_long,13.212,159,fwd_2d,1.0168,52.83,1.951,long,RIVN
trend_sma_fast,P20_long,13.212,159,fwd_3d,1.4382,50.94,2.278,long,RIVN
trend_sma_fast,P20_long,13.212,159,fwd_5d,2.4285,53.46,3.089,long,RIVN
trend_sma_fast,P80_short,34.128,159,fwd_1d,-0.5878,38.36,-1.117,short,RIVN
trend_sma_fast,P80_short,34.128,159,fwd_2d,-1.0279,36.48,-1.253,short,RIVN
trend_sma_fast,P80_short,34.128,159,fwd_3d,-1.5328,35.85,-1.453,short,RIVN
trend_sma_fast,P80_short,34.128,159,fwd_5d,-2.7364,34.59,-1.823,short,RIVN
trend_sma_fast,P90_short,61.596,80,fwd_1d,-0.4601,35.0,-0.528,short,RIVN
trend_sma_fast,P90_short,61.596,80,fwd_2d,-0.7219,35.0,-0.505,short,RIVN
trend_sma_fast,P90_short,61.596,80,fwd_3d,-0.9667,38.75,-0.517,short,RIVN
trend_sma_fast,P90_short,61.596,80,fwd_5d,-1.5541,35.0,-0.569,short,RIVN
trend_sma_slow,P10_long,10.9226,80,fwd_1d,0.8533,57.5,1.688,long,RIVN
trend_sma_slow,P10_long,10.9226,80,fwd_2d,2.0539,58.75,2.652,long,RIVN
trend_sma_slow,P10_long,10.9226,80,fwd_3d,3.1924,60.0,3.28,long,RIVN
trend_sma_slow,P10_long,10.9226,80,fwd_5d,5.2064,67.5,4.48,long,RIVN
trend_sma_slow,P20_long,13.2405,159,fwd_1d,0.6249,52.53,1.728,long,RIVN
trend_sma_slow,P20_long,13.2405,159,fwd_2d,1.2284,56.05,2.396,long,RIVN
trend_sma_slow,P20_long,13.2405,159,fwd_3d,1.7435,55.13,2.813,long,RIVN
trend_sma_slow,P20_long,13.2405,159,fwd_5d,2.855,56.49,3.655,long,RIVN
trend_sma_slow,P80_short,34.951,159,fwd_1d,-0.8232,40.25,-1.513,short,RIVN
trend_sma_slow,P80_short,34.951,159,fwd_2d,-1.4036,37.74,-1.659,short,RIVN
trend_sma_slow,P80_short,34.951,159,fwd_3d,-1.8856,37.74,-1.723,short,RIVN
trend_sma_slow,P80_short,34.951,159,fwd_5d,-2.6317,35.85,-1.708,short,RIVN
trend_sma_slow,P90_short,62.5397,80,fwd_1d,-0.0107,38.75,-0.013,short,RIVN
trend_sma_slow,P90_short,62.5397,80,fwd_2d,-0.0481,37.5,-0.034,short,RIVN
trend_sma_slow,P90_short,62.5397,80,fwd_3d,-0.1434,40.0,-0.079,short,RIVN
trend_sma_slow,P90_short,62.5397,80,fwd_5d,-0.4579,38.75,-0.17,short,RIVN
trend_ema_fast,P10_long,10.9382,80,fwd_1d,0.5882,53.75,1.156,long,RIVN
trend_ema_fast,P10_long,10.9382,80,fwd_2d,1.0807,53.75,1.641,long,RIVN
trend_ema_fast,P10_long,10.9382,80,fwd_3d,1.8082,56.25,2.01,long,RIVN
trend_ema_fast,P10_long,10.9382,80,fwd_5d,2.5318,60.0,2.542,long,RIVN
trend_ema_fast,P20_long,13.2457,159,fwd_1d,0.5434,54.09,1.498,long,RIVN
trend_ema_fast,P20_long,13.2457,159,fwd_2d,1.0645,53.46,2.057,long,RIVN
trend_ema_fast,P20_long,13.2457,159,fwd_3d,1.435,50.94,2.284,long,RIVN
trend_ema_fast,P20_long,13.2457,159,fwd_5d,2.4189,54.09,3.115,long,RIVN
trend_ema_fast,P80_short,34.2086,159,fwd_1d,-0.5956,38.99,-1.142,short,RIVN
trend_ema_fast,P80_short,34.2086,159,fwd_2d,-1.0803,37.11,-1.325,short,RIVN
trend_ema_fast,P80_short,34.2086,159,fwd_3d,-1.5041,37.11,-1.43,short,RIVN
trend_ema_fast,P80_short,34.2086,159,fwd_5d,-2.5107,35.22,-1.68,short,RIVN
trend_ema_fast,P90_short,63.0609,80,fwd_1d,-0.2519,37.5,-0.29,short,RIVN
trend_ema_fast,P90_short,63.0609,80,fwd_2d,-0.342,36.25,-0.241,short,RIVN
trend_ema_fast,P90_short,63.0609,80,fwd_3d,-0.4783,38.75,-0.259,short,RIVN
trend_ema_fast,P90_short,63.0609,80,fwd_5d,-0.8505,38.75,-0.313,short,RIVN
trend_ema_slow,P10_long,11.0054,80,fwd_1d,0.9374,56.25,1.6,long,RIVN
trend_ema_slow,P10_long,11.0054,80,fwd_2d,1.9363,57.5,2.458,long,RIVN
trend_ema_slow,P10_long,11.0054,80,fwd_3d,2.8571,58.75,3.012,long,RIVN
trend_ema_slow,P10_long,11.0054,80,fwd_5d,5.0676,66.25,4.288,long,RIVN
trend_ema_slow,P20_long,13.3964,159,fwd_1d,0.4467,50.63,1.208,long,RIVN
trend_ema_slow,P20_long,13.3964,159,fwd_2d,0.8928,52.87,1.682,long,RIVN
trend_ema_slow,P20_long,13.3964,159,fwd_3d,1.3947,51.92,2.181,long,RIVN
trend_ema_slow,P20_long,13.3964,159,fwd_5d,2.3526,53.25,2.943,long,RIVN
trend_ema_slow,P80_short,34.4236,159,fwd_1d,-0.7915,38.99,-1.443,short,RIVN
trend_ema_slow,P80_short,34.4236,159,fwd_2d,-1.4463,36.48,-1.702,short,RIVN
trend_ema_slow,P80_short,34.4236,159,fwd_3d,-2.0271,35.85,-1.834,short,RIVN
trend_ema_slow,P80_short,34.4236,159,fwd_5d,-3.057,34.59,-1.988,short,RIVN
trend_ema_slow,P90_short,66.665,80,fwd_1d,-0.0107,38.75,-0.013,short,RIVN
trend_ema_slow,P90_short,66.665,80,fwd_2d,-0.0481,37.5,-0.034,short,RIVN
trend_ema_slow,P90_short,66.665,80,fwd_3d,-0.1434,40.0,-0.079,short,RIVN
trend_ema_slow,P90_short,66.665,80,fwd_5d,-0.4579,38.75,-0.17,short,RIVN
trend_vortex_ind_pos,P10_long,0.6956,80,fwd_1d,0.0929,42.5,0.14,long,RIVN
trend_vortex_ind_pos,P10_long,0.6956,80,fwd_2d,0.537,42.5,0.466,long,RIVN
trend_vortex_ind_pos,P10_long,0.6956,80,fwd_3d,1.6198,40.0,1.01,long,RIVN
trend_vortex_ind_pos,P10_long,0.6956,80,fwd_5d,3.2073,43.75,1.289,long,RIVN
trend_vortex_ind_pos,P20_long,0.7632,159,fwd_1d,-0.0555,45.91,-0.132,long,RIVN
trend_vortex_ind_pos,P20_long,0.7632,159,fwd_2d,-0.215,39.62,-0.304,long,RIVN
trend_vortex_ind_pos,P20_long,0.7632,159,fwd_3d,0.4655,39.62,0.497,long,RIVN
trend_vortex_ind_pos,P20_long,0.7632,159,fwd_5d,2.0964,49.06,1.537,long,RIVN
trend_vortex_ind_pos,P80_short,1.0657,159,fwd_1d,0.0517,46.54,0.149,short,RIVN
trend_vortex_ind_pos,P80_short,1.0657,159,fwd_2d,-0.1402,45.91,-0.278,short,RIVN
trend_vortex_ind_pos,P80_short,1.0657,159,fwd_3d,-0.526,45.91,-0.845,short,RIVN
trend_vortex_ind_pos,P80_short,1.0657,159,fwd_5d,-0.4892,41.77,-0.577,short,RIVN
trend_vortex_ind_pos,P90_short,1.1444,80,fwd_1d,0.0015,45.0,0.003,short,RIVN
trend_vortex_ind_pos,P90_short,1.1444,80,fwd_2d,-0.3958,45.0,-0.501,short,RIVN
trend_vortex_ind_pos,P90_short,1.1444,80,fwd_3d,-0.4305,47.5,-0.434,short,RIVN
trend_vortex_ind_pos,P90_short,1.1444,80,fwd_5d,-0.824,42.5,-0.652,short,RIVN
trend_vortex_ind_neg,P10_long,0.7571,80,fwd_1d,0.0758,45.0,0.095,long,RIVN
trend_vortex_ind_neg,P10_long,0.7571,80,fwd_2d,0.3335,37.5,0.259,long,RIVN
trend_vortex_ind_neg,P10_long,0.7571,80,fwd_3d,1.0721,40.0,0.631,long,RIVN
trend_vortex_ind_neg,P10_long,0.7571,80,fwd_5d,1.97,40.0,0.772,long,RIVN
trend_vortex_ind_neg,P20_long,0.8339,159,fwd_1d,0.0402,42.77,0.088,long,RIVN
trend_vortex_ind_neg,P20_long,0.8339,159,fwd_2d,0.0129,42.77,0.018,long,RIVN
trend_vortex_ind_neg,P20_long,0.8339,159,fwd_3d,0.0494,44.03,0.053,long,RIVN
trend_vortex_ind_neg,P20_long,0.8339,159,fwd_5d,0.1693,37.97,0.123,long,RIVN
trend_vortex_ind_neg,P80_short,1.1364,159,fwd_1d,-0.5432,45.28,-1.377,short,RIVN
trend_vortex_ind_neg,P80_short,1.1364,159,fwd_2d,-0.8545,41.51,-1.468,short,RIVN
trend_vortex_ind_neg,P80_short,1.1364,159,fwd_3d,-0.9361,41.51,-1.313,short,RIVN
trend_vortex_ind_neg,P80_short,1.1364,159,fwd_5d,-0.8487,45.91,-0.976,short,RIVN
trend_vortex_ind_neg,P90_short,1.2132,80,fwd_1d,-0.0661,50.0,-0.112,short,RIVN
trend_vortex_ind_neg,P90_short,1.2132,80,fwd_2d,0.2606,50.0,0.292,short,RIVN
trend_vortex_ind_neg,P90_short,1.2132,80,fwd_3d,0.1708,42.5,0.167,short,RIVN
trend_vortex_ind_neg,P90_short,1.2132,80,fwd_5d,0.5528,50.0,0.438,short,RIVN
trend_vortex_ind_diff,P10_long,-0.5055,80,fwd_1d,-0.3857,45.0,-0.681,long,RIVN
trend_vortex_ind_diff,P10_long,-0.5055,80,fwd_2d,-0.3074,45.0,-0.353,long,RIVN
trend_vortex_ind_diff,P10_long,-0.5055,80,fwd_3d,-0.1089,42.5,-0.108,long,RIVN
trend_vortex_ind_diff,P10_long,-0.5055,80,fwd_5d,-0.4426,45.0,-0.363,long,RIVN
trend_vortex_ind_diff,P20_long,-0.356,159,fwd_1d,-0.3997,47.17,-1.017,long,RIVN
trend_vortex_ind_diff,P20_long,-0.356,159,fwd_2d,-0.8097,41.51,-1.437,long,RIVN
trend_vortex_ind_diff,P20_long,-0.356,159,fwd_3d,-1.07,39.62,-1.621,long,RIVN
trend_vortex_ind_diff,P20_long,-0.356,159,fwd_5d,-0.8602,44.65,-1.056,long,RIVN
trend_vortex_ind_diff,P80_short,0.2249,159,fwd_1d,0.0425,44.03,0.101,short,RIVN
trend_vortex_ind_diff,P80_short,0.2249,159,fwd_2d,-0.0975,42.14,-0.159,short,RIVN
trend_vortex_ind_diff,P80_short,0.2249,159,fwd_3d,-0.2776,44.65,-0.362,short,RIVN
trend_vortex_ind_diff,P80_short,0.2249,159,fwd_5d,-0.8842,39.24,-0.985,short,RIVN
trend_vortex_ind_diff,P90_short,0.3643,80,fwd_1d,-0.1448,43.75,-0.228,short,RIVN
trend_vortex_ind_diff,P90_short,0.3643,80,fwd_2d,-0.6159,41.25,-0.652,short,RIVN
trend_vortex_ind_diff,P90_short,0.3643,80,fwd_3d,-1.3253,42.5,-1.178,short,RIVN
trend_vortex_ind_diff,P90_short,0.3643,80,fwd_5d,-3.0765,36.25,-2.535,short,RIVN
trend_trix,P10_long,-1.2392,80,fwd_1d,0.8667,53.75,1.128,long,RIVN
trend_trix,P10_long,-1.2392,80,fwd_2d,1.4178,55.0,1.305,long,RIVN
trend_trix,P10_long,-1.2392,80,fwd_3d,2.0407,56.25,1.6,long,RIVN
trend_trix,P10_long,-1.2392,80,fwd_5d,2.5854,63.75,1.794,long,RIVN
trend_trix,P20_long,-0.9201,159,fwd_1d,0.4008,52.2,0.868,long,RIVN
trend_trix,P20_long,-0.9201,159,fwd_2d,0.4426,50.31,0.674,long,RIVN
trend_trix,P20_long,-0.9201,159,fwd_3d,0.5206,50.94,0.655,long,RIVN
trend_trix,P20_long,-0.9201,159,fwd_5d,0.6087,54.72,0.655,long,RIVN
trend_trix,P80_short,0.3782,159,fwd_1d,-0.3752,41.14,-0.99,short,RIVN
trend_trix,P80_short,0.3782,159,fwd_2d,-0.8009,42.68,-1.466,short,RIVN
trend_trix,P80_short,0.3782,159,fwd_3d,-1.2653,40.38,-1.907,short,RIVN
trend_trix,P80_short,0.3782,159,fwd_5d,-1.9387,35.71,-2.21,short,RIVN
trend_trix,P90_short,0.9559,80,fwd_1d,-0.9718,36.25,-1.86,short,RIVN
trend_trix,P90_short,0.9559,80,fwd_2d,-1.6589,41.25,-2.433,short,RIVN
trend_trix,P90_short,0.9559,80,fwd_3d,-2.3826,36.71,-2.997,short,RIVN
trend_trix,P90_short,0.9559,80,fwd_5d,-3.8715,31.17,-3.763,short,RIVN
trend_mass_index,P10_long,23.1824,80,fwd_1d,0.1951,43.75,0.276,long,RIVN
trend_mass_index,P10_long,23.1824,80,fwd_2d,0.4059,37.5,0.336,long,RIVN
trend_mass_index,P10_long,23.1824,80,fwd_3d,0.6609,41.25,0.404,long,RIVN
trend_mass_index,P10_long,23.1824,80,fwd_5d,2.3439,46.25,0.935,long,RIVN
trend_mass_index,P20_long,23.5137,159,fwd_1d,-0.4008,43.4,-0.878,long,RIVN
trend_mass_index,P20_long,23.5137,159,fwd_2d,-0.7266,38.99,-0.98,long,RIVN
trend_mass_index,P20_long,23.5137,159,fwd_3d,-0.8161,42.14,-0.831,long,RIVN
trend_mass_index,P20_long,23.5137,159,fwd_5d,-0.5282,42.77,-0.369,long,RIVN
trend_mass_index,P80_short,25.7076,159,fwd_1d,0.1281,45.57,0.345,short,RIVN
trend_mass_index,P80_short,25.7076,159,fwd_2d,0.4959,52.87,0.902,short,RIVN
trend_mass_index,P80_short,25.7076,159,fwd_3d,0.7494,51.28,1.074,short,RIVN
trend_mass_index,P80_short,25.7076,159,fwd_5d,1.7026,51.3,1.672,short,RIVN
trend_mass_index,P90_short,26.7395,80,fwd_1d,0.1482,47.5,0.281,short,RIVN
trend_mass_index,P90_short,26.7395,80,fwd_2d,0.2116,55.0,0.285,short,RIVN
trend_mass_index,P90_short,26.7395,80,fwd_3d,0.4457,52.5,0.478,short,RIVN
trend_mass_index,P90_short,26.7395,80,fwd_5d,-0.1505,51.25,-0.13,short,RIVN
trend_dpo,P10_long,-2.1242,80,fwd_1d,0.6797,47.5,0.838,long,RIVN
trend_dpo,P10_long,-2.1242,80,fwd_2d,1.3884,46.25,1.069,long,RIVN
trend_dpo,P10_long,-2.1242,80,fwd_3d,1.7877,48.75,1.037,long,RIVN
trend_dpo,P10_long,-2.1242,80,fwd_5d,1.3562,41.25,0.517,long,RIVN
trend_dpo,P20_long,-1.004,159,fwd_1d,0.3986,47.17,0.81,long,RIVN
