n_bets,n_wins,n_losses,win_rate,profit_factor,avg_win,avg_loss,ev_per_bet,total_pnl,bets_per_day,bets_per_year,avg_bars_held,n_years,setup,pt_sl
160,51,109,31.9,0.88,2189.29,-1158.99,-91.73,-14676.18,0.06,20.0,4.9,7.9,"ES/MomThrust(3,3.0)/60min",2:1
990,398,592,40.2,1.02,1586.58,-1045.83,12.45,12327.7,0.34,125.0,4.5,7.9,"ES/MomThrust(5,1.5)/60min",1.5:1
943,327,616,34.7,1.03,2051.21,-1056.96,20.84,19656.31,0.33,119.0,5.5,7.9,"ES/MomThrust(5,1.5)/60min",2:1
537,223,314,41.5,1.06,1596.82,-1073.78,35.24,18923.64,0.19,68.0,4.5,7.9,"ES/MomThrust(5,2.0)/60min",1.5:1
520,184,336,35.4,1.09,2147.21,-1075.55,64.81,33700.86,0.18,65.0,5.5,7.9,"ES/MomThrust(5,2.0)/60min",2:1
266,112,154,42.1,0.95,1499.23,-1150.51,-34.83,-9265.3,0.09,33.0,4.0,7.9,"ES/MomThrust(5,2.5)/60min",1.5:1
262,94,168,35.9,1.0,2022.58,-1136.18,-2.89,-756.45,0.09,33.0,4.9,7.9,"ES/MomThrust(5,2.5)/60min",2:1
116,44,72,37.9,1.06,1986.89,-1144.37,43.35,5028.28,0.04,15.0,3.9,7.9,"ES/MomThrust(5,3.0)/60min",1.5:1
116,37,79,31.9,1.15,2780.19,-1130.14,117.12,13585.86,0.04,15.0,4.6,7.9,"ES/MomThrust(5,3.0)/60min",2:1
968,396,572,40.9,1.09,1638.07,-1041.96,54.41,52673.45,0.33,122.0,4.6,7.9,"ES/MomThrust(10,1.5)/60min",1.5:1
929,316,613,34.0,1.04,2142.24,-1059.24,29.75,27635.71,0.32,117.0,5.6,7.9,"ES/MomThrust(10,1.5)/60min",2:1
518,202,316,39.0,0.97,1694.18,-1115.11,-19.59,-10148.07,0.18,65.0,4.7,7.9,"ES/MomThrust(10,2.0)/60min",1.5:1
504,168,336,33.3,0.96,2187.96,-1136.24,-28.17,-14198.58,0.17,63.0,5.8,7.9,"ES/MomThrust(10,2.0)/60min",2:1
255,97,158,38.0,1.09,1842.33,-1038.19,57.54,14671.64,0.09,32.0,4.5,7.9,"ES/MomThrust(10,2.5)/60min",1.5:1
253,88,165,34.8,1.21,2394.35,-1059.57,141.79,35873.16,0.09,32.0,5.1,7.9,"ES/MomThrust(10,2.5)/60min",2:1
103,35,68,34.0,0.93,2031.32,-1127.87,-54.36,-5599.34,0.04,13.0,4.5,7.9,"ES/MomThrust(10,3.0)/60min",1.5:1
103,33,70,32.0,1.12,2702.77,-1135.94,93.94,9675.66,0.04,13.0,4.9,7.9,"ES/MomThrust(10,3.0)/60min",2:1
4190,1716,2474,41.0,1.04,1227.47,-816.83,20.41,85502.25,1.44,524.0,5.7,8.0,NQ/Engulf/15min,1.5:1
3791,1299,2492,34.3,1.05,1652.84,-822.61,25.61,97099.61,1.3,474.0,7.0,8.0,NQ/Engulf/15min,2:1
607,226,381,37.2,0.83,1176.51,-837.85,-87.86,-53328.27,0.21,76.0,5.9,7.9,NQ/Engulf+RSI/15min,1.5:1
604,193,411,32.0,0.88,1564.42,-835.13,-68.39,-41304.83,0.21,76.0,7.2,7.9,NQ/Engulf+RSI/15min,2:1
2707,1024,1683,37.8,0.88,1193.69,-823.92,-60.7,-164313.09,0.93,339.0,5.7,8.0,NQ/Hammer/15min,1.5:1
2542,809,1733,31.8,0.9,1604.5,-829.63,-54.96,-139706.06,0.87,318.0,6.9,8.0,NQ/Hammer/15min,2:1
1270,473,797,37.2,0.87,1153.94,-789.27,-65.54,-83234.32,0.44,159.0,5.7,8.0,NQ/Hammer+RSI/15min,1.5:1
1231,383,848,31.1,0.9,1574.66,-787.72,-52.72,-64894.39,0.42,154.0,6.8,8.0,NQ/Hammer+RSI/15min,2:1
3801,1562,2239,41.1,1.02,1208.81,-830.51,7.54,28653.61,1.3,475.0,5.8,8.0,NQ/Inside/15min,1.5:1
3477,1217,2260,35.0,1.04,1617.58,-839.36,20.61,71645.09,1.19,435.0,7.2,8.0,NQ/Inside/15min,2:1
953,398,555,41.8,1.03,1156.56,-803.13,15.3,14577.99,0.33,119.0,5.8,8.0,NQ/Inside+RSI/15min,1.5:1
937,334,603,35.6,1.03,1519.99,-814.96,17.35,16258.01,0.32,117.0,7.1,8.0,NQ/Inside+RSI/15min,2:1
2226,882,1344,39.6,0.94,1674.43,-1164.65,-39.73,-88441.92,0.76,278.0,4.7,8.0,NQ/Engulf/30min,1.5:1
2081,685,1396,32.9,0.96,2248.62,-1154.25,-34.13,-71027.24,0.71,260.0,5.6,8.0,NQ/Engulf/30min,2:1
366,144,222,39.3,0.92,1624.12,-1140.26,-52.63,-19263.6,0.13,46.0,5.2,8.0,NQ/Engulf+RSI/30min,1.5:1
365,120,245,32.9,0.92,2140.13,-1139.68,-61.39,-22407.57,0.13,46.0,6.1,8.0,NQ/Engulf+RSI/30min,2:1
1442,570,872,39.5,0.97,1698.75,-1144.22,-20.44,-29468.38,0.49,180.0,4.7,8.0,NQ/Hammer/30min,1.5:1
1364,451,913,33.1,0.93,2191.07,-1169.69,-58.47,-79750.47,0.47,171.0,5.8,8.0,NQ/Hammer/30min,2:1
641,269,372,42.0,1.08,1669.27,-1115.25,53.29,34161.58,0.22,80.0,4.6,8.0,NQ/Hammer+RSI/30min,1.5:1
629,225,404,35.8,1.12,2238.51,-1117.6,82.92,52154.46,0.22,79.0,5.6,8.0,NQ/Hammer+RSI/30min,2:1
2111,858,1253,40.6,0.99,1671.17,-1159.03,-8.71,-18393.46,0.72,264.0,5.0,8.0,NQ/Inside/30min,1.5:1
1962,677,1285,34.5,1.0,2219.56,-1168.9,0.31,613.73,0.67,246.0,6.0,8.0,NQ/Inside/30min,2:1
548,213,335,38.9,0.9,1568.8,-1114.23,-71.38,-39113.66,0.19,69.0,5.1,8.0,NQ/Inside+RSI/30min,1.5:1
542,183,359,33.8,0.88,1957.88,-1137.54,-92.41,-50086.06,0.19,68.0,6.0,8.0,NQ/Inside+RSI/30min,2:1
1220,494,726,40.5,1.01,2408.61,-1623.89,8.94,10907.11,0.42,153.0,4.2,8.0,NQ/Engulf/60min,1.5:1
1122,397,725,35.4,1.08,3217.48,-1638.18,79.91,89658.8,0.38,140.0,5.2,8.0,NQ/Engulf/60min,2:1
197,76,121,38.6,0.95,2428.6,-1603.02,-47.67,-9391.56,0.07,25.0,4.7,8.0,NQ/Engulf+RSI/60min,1.5:1
195,69,126,35.4,1.11,3237.37,-1595.21,114.78,22381.93,0.07,24.0,5.5,8.0,NQ/Engulf+RSI/60min,2:1
803,330,473,41.1,1.09,2545.32,-1624.49,89.13,71573.16,0.28,101.0,4.2,8.0,NQ/Hammer/60min,1.5:1
760,269,491,35.4,1.14,3392.11,-1636.54,143.34,108938.64,0.26,95.0,5.2,8.0,NQ/Hammer/60min,2:1
306,132,174,43.1,1.13,2489.62,-1673.29,122.47,37477.22,0.11,38.0,4.2,8.0,NQ/Hammer+RSI/60min,1.5:1
301,104,197,34.6,1.07,3360.68,-1660.69,74.27,22355.4,0.1,38.0,5.2,8.0,NQ/Hammer+RSI/60min,2:1
1174,479,695,40.8,1.05,2391.21,-1575.44,42.98,50459.96,0.4,147.0,4.4,8.0,NQ/Inside/60min,1.5:1
1095,399,696,36.4,1.16,3173.52,-1569.67,158.67,173744.79,0.38,137.0,5.3,8.0,NQ/Inside/60min,2:1
278,123,155,44.2,1.17,2300.86,-1559.76,148.36,41243.7,0.1,35.0,4.7,8.0,NQ/Inside+RSI/60min,1.5:1
275,111,164,40.4,1.33,3065.63,-1561.35,306.27,84223.57,0.09,35.0,5.6,8.0,NQ/Inside+RSI/60min,2:1
4793,1930,2863,40.3,1.02,1191.79,-791.39,7.18,34395.95,1.64,600.0,4.5,8.0,NQ/RSI(2)+BB(1.5)/15min,1.5:1
4464,1517,2947,34.0,1.03,1597.63,-798.46,15.8,70535.24,1.53,558.0,5.6,8.0,NQ/RSI(2)+BB(1.5)/15min,2:1
3117,1238,1879,39.7,1.0,1165.73,-769.68,-0.98,-3058.56,1.07,390.0,4.1,8.0,NQ/RSI(2)+BB(2.0)/15min,1.5:1
3007,1018,1989,33.9,1.04,1569.39,-775.5,18.35,55174.94,1.03,376.0,5.1,8.0,NQ/RSI(2)+BB(2.0)/15min,2:1
1628,626,1002,38.5,0.92,1127.65,-769.49,-40.0,-65126.3,0.56,204.0,3.5,8.0,NQ/RSI(2)+BB(2.5)/15min,1.5:1
1600,534,1066,33.4,0.97,1495.78,-772.85,-15.7,-25112.5,0.55,200.0,4.3,8.0,NQ/RSI(2)+BB(2.5)/15min,2:1
4975,1993,2982,40.1,1.0,1186.85,-791.64,0.95,4732.14,1.7,622.0,4.5,8.0,NQ/RSI(2)+BB(1.5)/15min,1.5:1
4608,1563,3045,33.9,1.02,1593.89,-799.22,12.51,57637.49,1.58,576.0,5.6,8.0,NQ/RSI(2)+BB(1.5)/15min,2:1
3176,1254,1922,39.5,0.99,1167.05,-771.22,-5.92,-18800.49,1.09,397.0,4.1,8.0,NQ/RSI(2)+BB(2.0)/15min,1.5:1
3066,1036,2030,33.8,1.03,1574.54,-776.86,17.68,54196.76,1.05,384.0,5.1,8.0,NQ/RSI(2)+BB(2.0)/15min,2:1
1633,624,1009,38.2,0.91,1127.42,-768.94,-44.3,-72344.66,0.56,204.0,3.5,8.0,NQ/RSI(2)+BB(2.5)/15min,1.5:1
1608,536,1072,33.3,0.96,1492.36,-773.55,-18.25,-29343.59,0.55,201.0,4.3,8.0,NQ/RSI(2)+BB(2.5)/15min,2:1
5100,2038,3062,40.0,0.99,1181.67,-794.63,-4.88,-24910.71,1.75,638.0,4.5,8.0,NQ/RSI(2)+BB(1.5)/15min,1.5:1
4716,1596,3120,33.8,1.01,1581.26,-802.61,4.14,19539.61,1.62,590.0,5.7,8.0,NQ/RSI(2)+BB(1.5)/15min,2:1
3220,1266,1954,39.3,0.98,1166.78,-772.16,-9.83,-31663.79,1.1,403.0,4.0,8.0,NQ/RSI(2)+BB(2.0)/15min,1.5:1
3107,1043,2064,33.6,1.03,1576.14,-776.49,13.27,41229.59,1.06,389.0,5.0,8.0,NQ/RSI(2)+BB(2.0)/15min,2:1
1635,625,1010,38.2,0.91,1126.84,-768.76,-44.14,-72174.57,0.56,205.0,3.5,8.0,NQ/RSI(2)+BB(2.5)/15min,1.5:1
1610,537,1073,33.4,0.97,1491.48,-773.38,-17.96,-28918.5,0.55,201.0,4.3,8.0,NQ/RSI(2)+BB(2.5)/15min,2:1
4465,1785,2680,40.0,1.0,1186.43,-790.19,0.02,81.54,1.53,559.0,4.5,8.0,NQ/RSI(3)+BB(1.5)/15min,1.5:1
4211,1433,2778,34.0,1.03,1600.4,-797.81,18.3,77054.4,1.44,527.0,5.6,8.0,NQ/RSI(3)+BB(1.5)/15min,2:1
3012,1186,1826,39.4,0.98,1167.1,-769.72,-7.08,-21336.63,1.03,377.0,4.1,8.0,NQ/RSI(3)+BB(2.0)/15min,1.5:1
2923,981,1942,33.6,1.02,1568.53,-776.16,10.75,31419.91,1.0,366.0,5.0,8.0,NQ/RSI(3)+BB(2.0)/15min,2:1
1589,607,982,38.2,0.9,1126.82,-769.67,-45.21,-71831.9,0.54,199.0,3.5,8.0,NQ/RSI(3)+BB(2.5)/15min,1.5:1
1565,522,1043,33.4,0.97,1495.49,-772.11,-15.76,-24662.21,0.54,196.0,4.3,8.0,NQ/RSI(3)+BB(2.5)/15min,2:1
4877,1954,2923,40.1,1.0,1185.28,-790.67,1.01,4911.34,1.67,610.0,4.5,8.0,NQ/RSI(3)+BB(1.5)/15min,1.5:1
4555,1544,3011,33.9,1.02,1594.68,-798.81,12.51,56969.86,1.56,570.0,5.6,8.0,NQ/RSI(3)+BB(1.5)/15min,2:1
3170,1250,1920,39.4,0.98,1164.92,-771.89,-8.16,-25880.93,1.09,397.0,4.1,8.0,NQ/RSI(3)+BB(2.0)/15min,1.5:1
3062,1026,2036,33.5,1.02,1572.28,-777.75,9.68,29653.01,1.05,383.0,5.1,8.0,NQ/RSI(3)+BB(2.0)/15min,2:1
1626,623,1003,38.3,0.9,1123.46,-771.14,-45.23,-73536.39,0.56,203.0,3.5,8.0,NQ/RSI(3)+BB(2.5)/15min,1.5:1
1600,532,1068,33.2,0.96,1494.76,-773.05,-19.01,-30408.21,0.55,200.0,4.3,8.0,NQ/RSI(3)+BB(2.5)/15min,2:1
5127,2033,3094,39.7,0.98,1185.31,-794.91,-9.7,-49709.38,1.76,641.0,4.5,8.0,NQ/RSI(3)+BB(1.5)/15min,1.5:1
4756,1609,3147,33.8,1.02,1591.46,-801.57,8.02,38128.11,1.63,595.0,5.6,8.0,NQ/RSI(3)+BB(1.5)/15min,2:1
3234,1272,1962,39.3,0.98,1167.81,-774.43,-10.51,-33977.47,1.11,405.0,4.0,8.0,NQ/RSI(3)+BB(2.0)/15min,1.5:1
3124,1052,2072,33.7,1.03,1573.09,-778.87,13.15,41073.89,1.07,391.0,5.1,8.0,NQ/RSI(3)+BB(2.0)/15min,2:1
1634,624,1010,38.2,0.91,1127.42,-768.76,-44.64,-72937.47,0.56,204.0,3.5,8.0,NQ/RSI(3)+BB(2.5)/15min,1.5:1
1609,536,1073,33.3,0.96,1492.36,-773.38,-18.61,-29936.4,0.55,201.0,4.3,8.0,NQ/RSI(3)+BB(2.5)/15min,2:1
3284,1228,2056,37.4,0.92,1190.72,-775.1,-40.01,-131395.69,1.13,411.0,4.4,8.0,NQ/RSI(5)+BB(1.5)/15min,1.5:1
3196,1013,2183,31.7,0.96,1606.37,-778.41,-22.54,-72024.46,1.1,400.0,5.4,8.0,NQ/RSI(5)+BB(1.5)/15min,2:1
2410,913,1497,37.9,0.94,1172.93,-763.51,-29.92,-72096.18,0.83,302.0,4.0,8.0,NQ/RSI(5)+BB(2.0)/15min,1.5:1
2376,767,1609,32.3,0.97,1566.1,-769.22,-15.35,-36476.39,0.81,297.0,4.9,8.0,NQ/RSI(5)+BB(2.0)/15min,2:1
1369,509,860,37.2,0.89,1142.74,-760.7,-52.99,-72548.47,0.47,171.0,3.5,8.0,NQ/RSI(5)+BB(2.5)/15min,1.5:1
1356,437,919,32.2,0.93,1502.81,-767.96,-36.16,-49028.67,0.46,170.0,4.3,8.0,NQ/RSI(5)+BB(2.5)/15min,2:1
4280,1676,2604,39.2,0.97,1181.08,-783.68,-14.3,-61209.79,1.47,535.0,4.4,8.0,NQ/RSI(5)+BB(1.5)/15min,1.5:1
4083,1362,2721,33.4,1.01,1588.97,-789.59,3.85,15707.84,1.4,511.0,5.5,8.0,NQ/RSI(5)+BB(1.5)/15min,2:1
2939,1156,1783,39.3,0.99,1173.28,-767.55,-4.16,-12237.79,1.01,368.0,4.0,8.0,NQ/RSI(5)+BB(2.0)/15min,1.5:1
2859,958,1901,33.5,1.01,1561.51,-777.58,6.21,17750.39,0.98,358.0,4.9,8.0,NQ/RSI(5)+BB(2.0)/15min,2:1
1567,603,964,38.5,0.92,1127.73,-767.96,-38.48,-60293.91,0.54,196.0,3.5,8.0,NQ/RSI(5)+BB(2.5)/15min,1.5:1
1542,518,1024,33.6,0.98,1491.24,-771.37,-11.3,-17417.49,0.53,193.0,4.3,8.0,NQ/RSI(5)+BB(2.5)/15min,2:1
4926,1944,2982,39.5,0.98,1188.63,-792.2,-10.48,-51642.46,1.69,616.0,4.5,8.0,NQ/RSI(5)+BB(1.5)/15min,1.5:1
4616,1550,3066,33.6,1.01,1601.87,-799.13,7.1,32785.69,1.58,577.0,5.7,8.0,NQ/RSI(5)+BB(1.5)/15min,2:1
3179,1247,1932,39.2,0.98,1167.53,-772.77,-11.67,-37083.22,1.09,398.0,4.0,8.0,NQ/RSI(5)+BB(2.0)/15min,1.5:1
3072,1034,2038,33.7,1.02,1572.19,-778.34,12.82,39377.73,1.05,384.0,5.1,8.0,NQ/RSI(5)+BB(2.0)/15min,2:1
1623,620,1003,38.2,0.9,1125.59,-770.0,-45.87,-74443.48,0.56,203.0,3.5,8.0,NQ/RSI(5)+BB(2.5)/15min,1.5:1
1598,532,1066,33.3,0.96,1493.78,-772.62,-18.1,-28921.16,0.55,200.0,4.3,8.0,NQ/RSI(5)+BB(2.5)/15min,2:1
4251,1642,2609,38.6,0.95,1228.42,-815.14,-25.79,-109627.28,1.46,532.0,4.9,8.0,NQ/RSI(2)+Kelt(1.5)/15min,1.5:1
4043,1343,2700,33.2,1.01,1657.23,-816.16,5.45,22039.7,1.39,506.0,6.0,8.0,NQ/RSI(2)+Kelt(1.5)/15min,2:1
3067,1132,1935,36.9,0.89,1236.72,-812.16,-55.94,-171563.74,1.05,384.0,4.8,8.0,NQ/RSI(2)+Kelt(2.0)/15min,1.5:1
2970,936,2034,31.5,0.94,1656.41,-810.67,-33.17,-98503.79,1.02,372.0,5.8,8.0,NQ/RSI(2)+Kelt(2.0)/15min,2:1
2031,766,1265,37.7,0.93,1244.73,-807.33,-33.39,-67815.99,0.7,254.0,4.8,8.0,NQ/RSI(2)+Kelt(2.5)/15min,1.5:1
1989,629,1360,31.6,0.95,1662.48,-805.84,-25.26,-50242.61,0.68,249.0,5.8,8.0,NQ/RSI(2)+Kelt(2.5)/15min,2:1
4413,1714,2699,38.8,0.95,1223.32,-816.83,-24.44,-107853.91,1.51,552.0,4.9,8.0,NQ/RSI(2)+Kelt(1.5)/15min,1.5:1
4175,1393,2782,33.4,1.01,1653.16,-820.36,4.94,20614.64,1.43,522.0,6.0,8.0,NQ/RSI(2)+Kelt(1.5)/15min,2:1
3152,1177,1975,37.3,0.9,1231.14,-812.23,-49.21,-155112.24,1.08,394.0,4.8,8.0,NQ/RSI(2)+Kelt(2.0)/15min,1.5:1
3039,964,2075,31.7,0.95,1656.06,-811.47,-28.74,-87354.76,1.04,380.0,5.8,8.0,NQ/RSI(2)+Kelt(2.0)/15min,2:1
2069,780,1289,37.7,0.93,1240.39,-810.2,-37.14,-76846.33,0.71,259.0,4.9,8.0,NQ/RSI(2)+Kelt(2.5)/15min,1.5:1
2025,643,1382,31.8,0.96,1663.15,-809.44,-24.32,-49241.43,0.69,253.0,5.9,8.0,NQ/RSI(2)+Kelt(2.5)/15min,2:1
4530,1754,2776,38.7,0.95,1224.15,-818.29,-27.47,-124420.86,1.55,567.0,4.9,8.0,NQ/RSI(2)+Kelt(1.5)/15min,1.5:1
4279,1431,2848,33.4,1.0,1642.12,-821.36,2.49,10643.39,1.47,535.0,6.0,8.0,NQ/RSI(2)+Kelt(1.5)/15min,2:1
3231,1210,2021,37.4,0.91,1230.96,-813.86,-48.08,-155359.74,1.11,404.0,4.8,8.0,NQ/RSI(2)+Kelt(2.0)/15min,1.5:1
3114,997,2117,32.0,0.96,1655.99,-812.88,-22.43,-69843.69,1.07,390.0,5.8,8.0,NQ/RSI(2)+Kelt(2.0)/15min,2:1
2107,802,1305,38.1,0.94,1247.58,-813.72,-29.11,-61344.7,0.72,264.0,4.8,8.0,NQ/RSI(2)+Kelt(2.5)/15min,1.5:1
2057,659,1398,32.0,0.97,1665.85,-810.95,-17.46,-35912.2,0.71,257.0,5.9,8.0,NQ/RSI(2)+Kelt(2.5)/15min,2:1
4089,1582,2507,38.7,0.96,1226.61,-805.27,-19.16,-78327.08,1.4,512.0,4.8,8.0,NQ/RSI(3)+Kelt(1.5)/15min,1.5:1
3927,1303,2624,33.2,1.02,1658.91,-808.45,10.23,40182.23,1.35,491.0,5.8,8.0,NQ/RSI(3)+Kelt(1.5)/15min,2:1
3026,1122,1904,37.1,0.9,1228.31,-803.29,-50.0,-151310.49,1.04,379.0,4.8,8.0,NQ/RSI(3)+Kelt(2.0)/15min,1.5:1
2945,928,2017,31.5,0.95,1657.33,-803.01,-27.73,-81673.07,1.01,369.0,5.8,8.0,NQ/RSI(3)+Kelt(2.0)/15min,2:1
2034,762,1272,37.5,0.92,1235.59,-803.63,-39.67,-80690.51,0.7,255.0,4.8,8.0,NQ/RSI(3)+Kelt(2.5)/15min,1.5:1
1999,630,1369,31.5,0.94,1648.26,-803.33,-30.7,-61360.76,0.69,250.0,5.8,8.0,NQ/RSI(3)+Kelt(2.5)/15min,2:1
4364,1692,2672,38.8,0.95,1220.54,-815.51,-26.1,-113900.65,1.5,546.0,4.9,8.0,NQ/RSI(3)+Kelt(1.5)/15min,1.5:1
4163,1390,2773,33.4,1.01,1645.64,-818.8,4.06,16898.77,1.43,521.0,6.0,8.0,NQ/RSI(3)+Kelt(1.5)/15min,2:1
3184,1192,1992,37.4,0.9,1221.54,-813.54,-51.66,-164496.22,1.09,398.0,4.8,8.0,NQ/RSI(3)+Kelt(2.0)/15min,1.5:1
3083,987,2096,32.0,0.95,1644.58,-812.2,-25.68,-79171.09,1.06,386.0,5.8,8.0,NQ/RSI(3)+Kelt(2.0)/15min,2:1
2103,797,1306,37.9,0.93,1237.69,-811.54,-34.92,-73437.55,0.72,263.0,4.8,8.0,NQ/RSI(3)+Kelt(2.5)/15min,1.5:1
2061,658,1403,31.9,0.96,1654.09,-810.45,-23.61,-48666.67,0.71,258.0,5.9,8.0,NQ/RSI(3)+Kelt(2.5)/15min,2:1
4552,1752,2800,38.5,0.93,1220.9,-817.14,-32.73,-148975.45,1.56,570.0,4.9,8.0,NQ/RSI(3)+Kelt(1.5)/15min,1.5:1
4319,1435,2884,33.2,1.0,1642.48,-819.92,-1.78,-7688.11,1.48,540.0,6.0,8.0,NQ/RSI(3)+Kelt(1.5)/15min,2:1
3287,1225,2062,37.3,0.9,1227.97,-812.29,-51.93,-170689.66,1.13,411.0,4.8,8.0,NQ/RSI(3)+Kelt(2.0)/15min,1.5:1
3168,1012,2156,31.9,0.95,1650.53,-811.48,-25.0,-79206.01,1.09,396.0,5.8,8.0,NQ/RSI(3)+Kelt(2.0)/15min,2:1
2141,810,1331,37.8,0.94,1257.68,-810.4,-27.99,-59919.14,0.73,268.0,4.8,8.0,NQ/RSI(3)+Kelt(2.5)/15min,1.5:1
2092,669,1423,32.0,0.98,1678.33,-808.53,-13.26,-27740.7,0.72,262.0,5.9,8.0,NQ/RSI(3)+Kelt(2.5)/15min,2:1
3460,1340,2120,38.7,0.93,1269.4,-863.98,-37.75,-130630.11,1.19,433.0,4.6,8.0,"NQ/MomThrust(3,1.5)/15min",1.5:1
3268,1076,2192,32.9,0.97,1702.71,-861.47,-17.2,-56218.87,1.12,409.0,5.7,8.0,"NQ/MomThrust(3,1.5)/15min",2:1
2164,844,1320,39.0,0.94,1281.64,-872.26,-32.2,-69679.58,0.74,271.0,4.4,8.0,"NQ/MomThrust(3,2.0)/15min",1.5:1
2101,693,1408,33.0,0.98,1721.94,-867.39,-13.32,-27977.46,0.72,263.0,5.6,8.0,"NQ/MomThrust(3,2.0)/15min",2:1
1340,491,849,36.6,0.87,1311.59,-871.65,-71.67,-96040.79,0.46,168.0,4.2,8.0,"NQ/MomThrust(3,2.5)/15min",1.5:1
1323,412,911,31.1,0.9,1738.77,-869.84,-57.48,-76050.09,0.45,166.0,5.3,8.0,"NQ/MomThrust(3,2.5)/15min",2:1
839,307,532,36.6,0.86,1323.38,-888.62,-79.22,-66467.97,0.29,105.0,4.1,8.0,"NQ/MomThrust(3,3.0)/15min",1.5:1
834,261,573,31.3,0.9,1760.16,-890.02,-60.64,-50577.47,0.29,104.0,5.0,8.0,"NQ/MomThrust(3,3.0)/15min",2:1
3454,1347,2107,39.0,0.98,1325.43,-862.14,-9.02,-31160.9,1.18,432.0,5.1,8.0,"NQ/MomThrust(5,1.5)/15min",1.5:1
3261,1086,2175,33.3,1.02,1772.46,-864.05,13.98,45590.83,1.12,408.0,6.3,8.0,"NQ/MomThrust(5,1.5)/15min",2:1
2119,787,1332,37.1,0.86,1301.74,-892.04,-77.27,-163731.86,0.73,265.0,5.0,8.0,"NQ/MomThrust(5,2.0)/15min",1.5:1
2060,664,1396,32.2,0.94,1749.08,-886.07,-36.68,-75562.79,0.71,258.0,6.1,8.0,"NQ/MomThrust(5,2.0)/15min",2:1
1285,478,807,37.2,0.85,1323.25,-921.85,-86.71,-111420.64,0.44,161.0,5.0,8.0,"NQ/MomThrust(5,2.5)/15min",1.5:1
1254,405,849,32.3,0.91,1764.87,-920.48,-53.2,-66713.4,0.43,157.0,6.2,8.0,"NQ/MomThrust(5,2.5)/15min",2:1
709,244,465,34.4,0.8,1387.6,-906.05,-116.7,-82739.26,0.24,89.0,4.8,8.0,"NQ/MomThrust(5,3.0)/15min",1.5:1
701,208,493,29.7,0.85,1836.57,-911.33,-95.98,-67279.96,0.24,88.0,5.9,8.0,"NQ/MomThrust(5,3.0)/15min",2:1
3345,1262,2083,37.7,0.93,1370.85,-890.36,-37.25,-124609.86,1.15,419.0,5.5,8.0,"NQ/MomThrust(10,1.5)/15min",1.5:1
3175,1027,2148,32.3,0.98,1831.3,-889.51,-9.43,-29929.64,1.09,398.0,6.7,8.0,"NQ/MomThrust(10,1.5)/15min",2:1
1980,727,1253,36.7,0.88,1366.97,-904.87,-70.71,-140014.61,0.68,248.0,5.6,8.0,"NQ/MomThrust(10,2.0)/15min",1.5:1
1921,593,1328,30.9,0.89,1820.52,-909.25,-66.59,-127913.74,0.66,241.0,6.9,8.0,"NQ/MomThrust(10,2.0)/15min",2:1
1127,406,721,36.0,0.84,1377.46,-924.94,-95.51,-107637.06,0.39,141.0,5.6,8.0,"NQ/MomThrust(10,2.5)/15min",1.5:1
1106,344,762,31.1,0.91,1859.16,-920.06,-55.64,-61535.1,0.38,138.0,6.8,8.0,"NQ/MomThrust(10,2.5)/15min",2:1
552,189,363,34.2,0.83,1430.94,-899.45,-101.54,-56051.88,0.19,69.0,5.3,8.0,"NQ/MomThrust(10,3.0)/15min",1.5:1
545,161,384,29.5,0.91,1937.7,-891.56,-55.76,-30388.79,0.19,68.0,6.4,8.0,"NQ/MomThrust(10,3.0)/15min",2:1
2329,917,1412,39.4,1.0,1794.91,-1168.17,-1.51,-3522.15,0.8,291.0,4.6,8.0,NQ/RSI(2)+BB(1.5)/30min,1.5:1
2205,747,1458,33.9,1.06,2411.76,-1168.91,44.13,97309.86,0.76,276.0,5.6,8.0,NQ/RSI(2)+BB(1.5)/30min,2:1
1369,515,854,37.6,0.95,1826.13,-1157.29,-34.96,-47866.86,0.47,171.0,4.5,8.0,NQ/RSI(2)+BB(2.0)/30min,1.5:1
1333,431,902,32.3,1.01,2451.29,-1157.54,9.3,12401.41,0.46,167.0,5.5,8.0,NQ/RSI(2)+BB(2.0)/30min,2:1
644,245,399,38.0,0.92,1785.87,-1198.31,-63.03,-40589.9,0.22,81.0,4.4,8.0,NQ/RSI(2)+BB(2.5)/30min,1.5:1
637,204,433,32.0,0.92,2351.83,-1198.9,-61.77,-39350.56,0.22,80.0,5.5,8.0,NQ/RSI(2)+BB(2.5)/30min,2:1
2397,936,1461,39.0,0.98,1786.56,-1168.2,-14.4,-34516.56,0.82,300.0,4.6,8.0,NQ/RSI(2)+BB(1.5)/30min,1.5:1
2268,756,1512,33.3,1.03,2410.0,-1165.0,26.67,60485.77,0.78,284.0,5.6,8.0,NQ/RSI(2)+BB(1.5)/30min,2:1
1391,519,872,37.3,0.93,1815.93,-1162.07,-50.94,-70853.6,0.48,174.0,4.6,8.0,NQ/RSI(2)+BB(2.0)/30min,1.5:1
1354,432,922,31.9,0.99,2445.67,-1160.24,-9.75,-13207.69,0.46,170.0,5.5,8.0,NQ/RSI(2)+BB(2.0)/30min,2:1
645,244,401,37.8,0.9,1779.78,-1198.89,-72.08,-46491.11,0.22,81.0,4.4,8.0,NQ/RSI(2)+BB(2.5)/30min,1.5:1
637,202,435,31.7,0.91,2346.52,-1199.43,-74.97,-47755.91,0.22,80.0,5.4,8.0,NQ/RSI(2)+BB(2.5)/30min,2:1
